scan_entropy,bev_entropy,pf_scalar,pf_vector,s1_gt,scan_enp,bev_enp
0.270787153957659,0.0048731766440683316,1.9674507636455665,-2.983358941969801,9,0.270787153957659,0.0048731766440683316
0.5166996572411062,0.01672061794851585,1.8888264523401879,-2.994003458673795,9,0.5166996572411062,0.01672061794851585
0.49318930756129525,0.016121539572211154,1.5175126938888122,-2.8006953446354705,9,0.49318930756129525,0.016121539572211154
0.45969589955901,0.016204772564604876,2.003788857573331,-2.9828369362146905,9,0.45969589955901,0.016204772564604876
0.4367289330178342,0.01656603845265328,1.9040869352337555,-3.0206050587928646,9,0.4367289330178342,0.01656603845265328
0.3934298419571274,0.016076544858428035,1.8216176943254414,-2.9865460623821964,8,0.3934298419571274,0.016076544858428035
0.32142342285130654,0.014077465264000385,1.50177668197614,-2.9052968356664985,8,0.32142342285130654,0.014077465264000385
0.29755770345848037,0.013764782314895734,1.472758017385611,-2.703179869592502,8,0.29755770345848037,0.013764782314895734
0.28463363094754174,0.015439647552597371,1.6396570130807269,-2.5029775010762116,8,0.28463363094754174,0.015439647552597371
0.2948829806857323,0.016227754291031578,1.5879697494278129,-2.2339354265190425,8,0.2948829806857323,0.016227754291031578
0.28732891926481074,0.014159269632592508,1.4253204845225809,-1.7765892737210693,9,0.28732891926481074,0.014159269632592508
0.2984333857982647,0.0192933992145678,1.5470143341876672,-1.4315839203209055,10,0.2984333857982647,0.0192933992145678
0.27589676584631195,0.01539761452668469,1.612242880576816,-1.183971211344658,11,0.27589676584631195,0.01539761452668469
0.30375729577495153,0.021439618931532754,1.6954699713951702,-0.9403371990464935,11,0.30375729577495153,0.021439618931532754
0.3328628986475004,0.024162388452925877,1.779865484341044,-0.8847210248247188,10,0.3328628986475004,0.024162388452925877
0.2840312160278538,0.019754474934295673,2.1052328329870176,-0.7466132911506739,10,0.2840312160278538,0.019754474934295673
0.2994095357082489,0.020634595762127804,2.1471095441508217,-0.6676351385051283,9,0.2994095357082489,0.020634595762127804
0.3083042442356313,0.021392320652882976,2.107232216988091,-0.6486286912968803,9,0.3083042442356313,0.021392320652882976
0.325364663518503,0.021918403167245436,1.8256969031759598,-0.4709881128658616,9,0.325364663518503,0.021918403167245436
0.34336425905135515,0.022605225771397935,1.6584233215358193,-0.3661301858396998,9,0.34336425905135515,0.022605225771397935
0.36100098786413104,0.023750774865727985,1.5814135047060343,-0.35790501106295797,7,0.36100098786413104,0.023750774865727985
0.499106835854462,0.03395850282570743,1.1880468829275768,-0.16362852248735632,7,0.499106835854462,0.03395850282570743
0.39886561411050603,0.027070407286878616,0.6124823173235084,0.8788000398741631,4,0.39886561411050603,0.027070407286878616
0.5210923208566735,0.037060494628467805,0.6127118885663074,0.8912896569982675,4,0.5210923208566735,0.037060494628467805
0.5398463220319412,0.039781524779589676,0.6553173833032586,0.9386231853733347,3,0.5398463220319412,0.039781524779589676
0.5573267826245948,0.04126274584090263,0.5909385638732847,1.059664641584838,3,0.5573267826245948,0.04126274584090263
0.5711578111910875,0.04236525082459756,0.5854288012372701,1.3147806262936959,4,0.5711578111910875,0.04236525082459756
0.5441882968099065,0.04163545644964239,0.6006332399702001,2.131347006495657,5,0.5441882968099065,0.04163545644964239
0.5275007286955594,0.04011594202334081,0.6411865836290459,2.6193639570732543,6,0.5275007286955594,0.04011594202334081
0.4858825150929966,0.03879412696039457,0.6067828873454638,2.4910812883693922,6,0.4858825150929966,0.03879412696039457
0.47195381875781955,0.03753310254433827,0.5990186147219816,2.572825143854062,5,0.47195381875781955,0.03753310254433827
0.4700866125741359,0.03752922433547161,0.7119392258426536,2.9444660644266056,6,0.4700866125741359,0.03752922433547161
0.45289477071882955,0.03541577876862938,0.7528712136621615,3.0715693628032747,6,0.45289477071882955,0.03541577876862938
0.4430209521831211,0.03434611461051799,0.7074369245968284,3.1309380836591902,6,0.4430209521831211,0.03434611461051799
0.43259602314183543,0.03345913134119188,0.6293557023964524,-3.0200843172886835,6,0.43259602314183543,0.03345913134119188
0.4236500825585534,0.032376437131994486,0.6534802864218383,-3.0416455998452068,6,0.4236500825585534,0.032376437131994486
0.380339855371078,0.027552674659578485,0.7028574514416404,-3.0814492490023246,6,0.380339855371078,0.027552674659578485
0.4158090532596962,0.03181016819849625,0.7887529668431206,-2.9922320525240957,6,0.4158090532596962,0.03181016819849625
0.4182363523154345,0.032213768995994325,0.7928013788832908,-2.9186075257692448,6,0.4182363523154345,0.032213768995994325
0.4178297001919987,0.03219198219267853,0.7879799155531572,-2.8431592017352028,6,0.4178297001919987,0.03219198219267853
0.4372461946580677,0.03369250715491247,0.933443264625742,-2.9397682762730253,6,0.4372461946580677,0.03369250715491247
0.41925354764698286,0.032369166957781005,1.0913502610651222,-2.6055401468249384,6,0.41925354764698286,0.032369166957781005
0.41845234659955544,0.03229592287926606,1.0059119532902199,-2.732203244256012,6,0.41845234659955544,0.03229592287926606
0.41840498043451907,0.03228429108801893,0.9651163179497488,-2.950741409431933,6,0.41840498043451907,0.03228429108801893
