scan_enp,bev_enp,pf_scalar,pf_vector,s1_gt
0.2924284220028042,0.0060502508480591265,1.9674507636455665,-2.983358941969801,4.0
0.5508089027871177,0.02074784991417683,1.8888264523401879,-2.994003458673795,4.0
0.5242097522035889,0.020144111147365057,1.5175126938888122,-2.8006953446354705,4.0
0.4895418633569736,0.020067933639655332,2.003788857573331,-2.9828369362146905,4.0
0.4635365871795461,0.021841960703042423,1.9040869352337555,-3.0206050587928646,4.0
0.417662526116341,0.022251226559823034,1.8216176943254414,-2.9865460623821964,4.0
0.34112755394323685,0.020871147852456265,1.50177668197614,-2.9052968356664985,3.0
0.31729561608289497,0.02069823206444026,1.472758017385611,-2.703179869592502,3.0
0.3024759871324618,0.022652598315200903,1.6396570130807269,-2.5029775010762116,5.0
0.313379920805018,0.02449308811927843,1.5879697494278129,-2.2339354265190425,6.0
0.30666496987155106,0.022732756555244687,1.4253204845225809,-1.7765892737210693,6.0
0.31641020559384553,0.028714381294485943,1.5470143341876672,-1.4315839203209055,6.0
0.2913155382328897,0.025515254638714138,1.612242880576816,-1.183971211344658,6.0
0.31940029429180317,0.028456918355779202,1.6954699713951702,-0.9403371990464935,6.0
0.3521022530567272,0.030456760204132873,1.779865484341044,-0.8847210248247188,6.0
0.3000823573961199,0.024590046499596802,2.1052328329870176,-0.7466132911506739,6.0
0.31648533047003913,0.024389293112840722,2.1471095441508217,-0.6676351385051283,6.0
0.3277384555328845,0.024994507059971437,2.107232216988091,-0.6486286912968803,6.0
0.3468328546573609,0.025551315474981448,1.8256969031759598,-0.4709881128658616,6.0
0.365562736686483,0.02688383172584716,1.6584233215358193,-0.3661301858396998,5.0
0.38502670715903703,0.028978897827092003,1.5814135047060343,-0.35790501106295797,4.0
0.534531261311033,0.03935445885560121,1.1880468829275768,-0.16362852248735632,4.0
0.42329597147850373,0.030401699658640795,0.6124823173235084,0.8788000398741631,3.0
0.5487424272205714,0.04081806107063652,0.6127118885663074,0.8912896569982675,3.0
0.5708385372457647,0.044245102436390224,0.6553173833032586,0.9386231853733347,4.0
0.5831329125716493,0.04730036584411871,0.5909385638732847,1.059664641584838,3.0
0.5925734992928833,0.04924774204600266,0.5854288012372701,1.3147806262936959,4.0
0.563060478846093,0.048910120865796464,0.6006332399702001,2.131347006495657,3.0
0.5473265154575877,0.046894395260963166,0.6411865836290459,2.6193639570732543,3.0
0.5053875932677971,0.0439947237263035,0.6067828873454638,2.4910812883693922,3.0
0.4907171141871339,0.04228072890781116,0.5990186147219816,2.572825143854062,3.0
0.49281936990571973,0.042376352691476916,0.7119392258426536,2.9444660644266056,3.0
0.4756944346271524,0.04042410700272285,0.7528712136621615,3.0715693628032747,3.0
0.46573213647674394,0.03980425921981995,0.7074369245968284,3.1309380836591902,3.0
0.46199996707489976,0.03948166541519873,0.6293557023964524,-3.0200843172886835,3.0
0.4558881434334792,0.03827053522476897,0.6534802864218383,-3.0416455998452068,3.0
0.4137798899350178,0.03218523254595039,0.7028574514416404,-3.0814492490023246,3.0
0.4517651754528573,0.037588737678919515,0.7887529668431206,-2.9922320525240957,4.0
0.45444270447372,0.03835507074271742,0.7928013788832908,-2.9186075257692448,4.0
0.45420228906998883,0.038280508592133236,0.7879799155531572,-2.8431592017352028,4.0
0.4756089152550421,0.04007823541314534,0.933443264625742,-2.9397682762730253,5.0
0.45608661873206546,0.038490427150724565,1.0913502610651222,-2.6055401468249384,6.0
0.45539262447538886,0.038511071829363516,1.0059119532902199,-2.732203244256012,6.0
0.4542262755203489,0.038355882443372506,0.9651163179497488,-2.950741409431933,6.0
0.45420357356931806,0.038323279682777295,0.9674038418586327,-2.9844761463761857,5.0
0.45335105227060857,0.038336896030165615,0.9538293216934643,-3.03133358186526,4.0
0.45434418932079546,0.03837034996744436,1.0875863848966192,-2.871540536775403,6.0
