scan_entropy,bev_entropy,pf_scalar,pf_vector,s1_gt,scan_enp,bev_enp
0.32685812079888804,0.009631912769119469,0.0,0.0,1,0.32685812079888804,0.009631912769119469
0.9302384609845373,0.0431682561474248,0.0,0.0,1,0.9302384609845373,0.0431682561474248
0.7334800647967544,0.028205205151500597,0.0,0.0,1,0.7334800647967544,0.028205205151500597
0.6915069534302444,0.02944911263268523,0.0,0.0,1,0.6915069534302444,0.02944911263268523
0.6410023368560931,0.02719214645704205,0.0,0.0,1,0.6410023368560931,0.02719214645704205
0.619865828424685,0.026103751179848693,0.0,0.0,1,0.619865828424685,0.026103751179848693
0.6501027898636326,0.028632827999700572,0.0,0.0,1,0.6501027898636326,0.028632827999700572
0.7266704286264927,0.031082512270385707,0.8844359127829211,-0.5124713503186004,1,0.7266704286264927,0.031082512270385707
0.7863314842126812,0.03298705670338126,2.6153577651389113,-0.4992646199822971,1,0.7863314842126812,0.03298705670338126
0.6429181224543679,0.026580422984322706,3.2440668594566966,-0.4934112954771299,2,0.6429181224543679,0.026580422984322706
0.6127906584246292,0.022137362028673203,3.8252570604236125,-0.4871050879809807,2,0.6127906584246292,0.022137362028673203
0.5929182089917385,0.020434646895952265,3.1652806639395177,-0.4709184578082954,2,0.5929182089917385,0.020434646895952265
0.6399908059256262,0.021599289382368124,5.082508302718694,-0.47068220883360057,2,0.6399908059256262,0.021599289382368124
0.5362902655048488,0.01950129019293618,5.1467641491014735,-0.49535745877526555,2,0.5362902655048488,0.01950129019293618
0.5351117627531129,0.017632050332317982,5.1533283104527055,-0.5216167416261243,2,0.5351117627531129,0.017632050332317982
0.5255736870717695,0.019174242638270184,5.718378968459713,-0.5494837577672529,2,0.5255736870717695,0.019174242638270184
0.5790399786504743,0.01934307180106043,5.972476632400895,-0.5785607385449899,2,0.5790399786504743,0.01934307180106043
0.4696055431086545,0.015684408675391594,6.447867215734254,-0.6095697020879188,2,0.4696055431086545,0.015684408675391594
0.44978432384870304,0.014524042899335718,6.381050389833114,-0.6417112746261345,2,0.44978432384870304,0.014524042899335718
0.4185596693706752,0.014882801366713497,6.6206873767494985,-0.6683300112615117,2,0.4185596693706752,0.014882801366713497
0.41872147666068404,0.014891057182800298,6.417235719052756,-0.6688650173835975,2,0.41872147666068404,0.014891057182800298
0.4619751602401857,0.01556679372919369,6.587958622182722,-0.6688239852776698,2,0.4619751602401857,0.01556679372919369
0.5012288709452086,0.01706128659230573,6.559650385448948,-0.6688137279168455,2,0.5012288709452086,0.01706128659230573
0.5047431542488962,0.017130862971236983,6.5312700704378255,-0.668811804691332,2,0.5047431542488962,0.017130862971236983
0.504714672132804,0.017125775866060934,6.559684568072796,-0.6688127859255751,2,0.504714672132804,0.017125775866060934
0.5047144756658809,0.017133592672843888,6.43988607879767,-0.6676483513502407,2,0.5047144756658809,0.017133592672843888
0.5047454299388978,0.017107683257213846,6.589586540686523,-0.6587174687930645,2,0.5047454299388978,0.017107683257213846
0.5047390569392737,0.017107976929739775,6.61582037172646,-0.6380691663277006,2,0.5047390569392737,0.017107976929739775
0.5045571971012428,0.017119234496076864,6.629501699191061,-0.6009490562303008,2,0.5045571971012428,0.017119234496076864
0.5045320924169798,0.017121145531965212,6.49582449029303,-0.5614811163134753,2,0.5045320924169798,0.017121145531965212
0.504436722770141,0.017111044108719997,6.363354612382619,-0.5261416242264811,2,0.504436722770141,0.017111044108719997
0.5044045790617331,0.017125486796287222,6.3465213446697355,-0.4826995350111551,2,0.5044045790617331,0.017125486796287222
0.5045748143092722,0.017109807800078616,6.275751040901316,-0.4418875674065514,2,0.5045748143092722,0.017109807800078616
0.5048119160936664,0.017136663495668635,6.383137984172021,-0.39189859303368063,2,0.5048119160936664,0.017136663495668635
0.5049470699170672,0.01712551317190076,6.964956526727738,-0.3477826225461268,2,0.5049470699170672,0.01712551317190076
0.5051721171738769,0.017103890999827016,7.00119568366691,-0.289281798318826,2,0.5051721171738769,0.017103890999827016
0.5050518685110816,0.01712711962332011,7.500882899096536,-0.22216072127925662,2,0.5050518685110816,0.01712711962332011
0.5050133123871271,0.01711741885968888,7.520805103494474,-0.12622945309131656,2,0.5050133123871271,0.01711741885968888
0.49878534951864684,0.01693558439081682,7.574954342704769,-0.020488055978927715,2,0.49878534951864684,0.01693558439081682
0.5044037240015169,0.01712561548697058,7.537325914434847,0.08021399519023992,2,0.5044037240015169,0.01712561548697058
0.5045505510696716,0.017132100742412122,7.670380293433146,0.1854908040923289,2,0.5045505510696716,0.017132100742412122
0.5044882538955563,0.017121098585684183,8.072511085781027,0.2820697819608203,2,0.5044882538955563,0.017121098585684183
0.5056337766306247,0.017142760551495242,7.722737981831888,0.37580826931653505,2,0.5056337766306247,0.017142760551495242
0.5054192127625893,0.017125676590450035,7.62738468437652,0.46325546828032965,2,0.5054192127625893,0.017125676590450035
0.5046468594551834,0.01709920830593725,7.108878178518062,0.5415801506819476,2,0.5046468594551834,0.01709920830593725
