scan_entropy,bev_entropy,pf_scalar,pf_vector,s1_gt,scan_enp,bev_enp
0.3465401450094987,0.014989905756119455,0.0,0.0,1,0.3465401450094987,0.014989905756119455
0.9760744625962956,0.05454616831622805,0.0,0.0,1,0.9760744625962956,0.05454616831622805
0.771613667369467,0.03555762261917024,0.0,0.0,1,0.771613667369467,0.03555762261917024
0.730238064239348,0.0384614738668549,0.0,0.0,1,0.730238064239348,0.0384614738668549
0.6758959018855469,0.03553967042483262,0.0,0.0,2,0.6758959018855469,0.03553967042483262
0.6543927897444115,0.03430027885474525,0.0,0.0,2,0.6543927897444115,0.03430027885474525
0.6873942851457331,0.036973154362224286,0.0,0.0,1,0.6873942851457331,0.036973154362224286
0.7705929767405157,0.03985583894806876,0.8844359127829211,-0.5124713503186004,2,0.7705929767405157,0.03985583894806876
0.8359913380555203,0.0430688975422798,2.6153577651389113,-0.4992646199822971,2,0.8359913380555203,0.0430688975422798
0.6842453976369287,0.03475738651800582,3.2440668594566966,-0.4934112954771299,2,0.6842453976369287,0.03475738651800582
0.6523589575051952,0.02907292847434529,3.8252570604236125,-0.4871050879809807,2,0.6523589575051952,0.02907292847434529
0.6338842713850737,0.02649376506757993,3.1652806639395177,-0.4709184578082954,2,0.6338842713850737,0.02649376506757993
0.6794297375873366,0.026939289710904136,5.082508302718694,-0.47068220883360057,2,0.6794297375873366,0.026939289710904136
0.5672487115842025,0.023453515560204894,5.1467641491014735,-0.49535745877526555,2,0.5672487115842025,0.023453515560204894
0.5654723382246392,0.021439475645303047,5.1533283104527055,-0.5216167416261243,2,0.5654723382246392,0.021439475645303047
0.555911635084158,0.023534903048195905,5.718378968459713,-0.5494837577672529,2,0.555911635084158,0.023534903048195905
0.6131995852951143,0.02479232442835877,5.972476632400895,-0.5785607385449899,2,0.6131995852951143,0.02479232442835877
0.4978008726397157,0.020958963570720898,6.447867215734254,-0.6095697020879188,2,0.4978008726397157,0.020958963570720898
0.47575992840114023,0.020350090713399306,6.381050389833114,-0.6417112746261345,2,0.47575992840114023,0.020350090713399306
0.4445490702691217,0.02142369982632472,6.6206873767494985,-0.6683300112615117,2,0.4445490702691217,0.02142369982632472
