scan_enp,bev_enp,pf_scalar,pf_vector,s1_gt
0.7509919477635759,0.009210056150657647,3.0165365846747574,-1.1758538552001292,2.0
1.0834223516436317,0.02913066214730726,3.209639272410715,-1.1808245842901606,2.0
1.079993601437434,0.029007263072912706,3.0058313551772247,-1.1754356487855937,2.0
1.1084995062462282,0.031099362712738884,3.0183575871469586,-1.1622153969601337,2.0
1.1126038109272143,0.0305548211621646,3.09422665265266,-1.1342135243308502,2.0
1.1469142303235142,0.032305561474636424,3.2174353436242376,-1.0848621027125769,2.0
1.186000822110374,0.034002986698729074,3.6167857449455614,-1.0099764663108064,2.0
1.2085456412282938,0.03521602846560802,3.905547671692812,-0.8965804532822951,2.0
1.2230243062779045,0.035077294167879726,4.163133305305177,-0.7827659646023555,2.0
1.264052447158501,0.03647770944342773,4.03297900260762,-0.6416167024681838,2.0
1.207441702734978,0.034255542406192274,3.7486551793417733,-0.5075867694810094,2.0
1.1441435526561654,0.03172692050758928,3.9881572295368852,-0.5688410677832277,3.0
1.177853336374305,0.03253326639054282,9.137445737056947,-1.6846089876463484,4.0
0.9188955316091183,0.02498044961309637,15.147716088489904,-1.973489170526779,4.0
0.9130018694262032,0.02517516324681608,15.260658956287191,-1.9829822108197428,4.0
0.8196698320932001,0.022428302206618136,15.184419761428206,-1.9618831754185946,4.0
0.8374507772939326,0.023726302259016865,17.25067942955678,-1.9539431458224525,4.0
0.7746551257041802,0.021910371785199636,21.68467453477168,-1.997048262505378,4.0
0.7818623806488401,0.021508390370250496,22.49664575357856,-1.9997919594757205,4.0
0.7951189877218777,0.021955523312944675,22.86339536879013,-1.9963837055386964,4.0
0.7944223017627127,0.021943286452145987,21.084149594233253,-2.087334901349545,3.0
0.7942460792161103,0.021945744687804077,21.108406346690472,-2.0871044661978893,3.0
0.7950124961019462,0.021980774019180832,21.108327513388815,-2.0870830459323,3.0
0.7953071774861172,0.02198907860149253,21.108346856443106,-2.087085772811285,3.0
0.7956036669041192,0.021981182625276055,21.15823865287363,-2.0868501165556137,3.0
0.7668601987354501,0.021209980927629414,21.08520462545934,-2.08810465830608,3.0
0.7610912191928161,0.02200495628430869,20.999093350099237,-2.0962023251265496,3.0
0.7256527075202823,0.02217009815621695,21.377860062677282,-2.1149064113838545,3.0
0.7069507860925999,0.023436245986685957,21.354348068227182,-2.1477264940863443,3.0
0.6904859155647414,0.023728103663216656,21.87262545691184,-2.165366632877109,3.0
0.6499889631044111,0.02314361970123676,21.170362688060894,-2.198583813891062,3.0
0.6335281641468353,0.024816785672725536,22.625436516924957,-2.199608324209736,4.0
0.6030442178848845,0.025294687080069905,22.016555761278013,-2.2509131358730476,4.0
0.554499152816165,0.0266079538550695,21.69458203778035,-2.3076033225795065,4.0
0.48261217061381323,0.027733692470964272,20.304425374615306,-2.4090618941713773,4.0
0.42659242884611964,0.028742830111659512,19.38165538983411,-2.5388694454348286,4.0
0.39151479531669564,0.02917821047744881,17.848961317846502,-2.7072653406385494,4.0
0.3785803917983952,0.02940356728091031,18.18107974239212,-3.076950091392632,4.0
0.3659533251539937,0.029447782514730982,16.80344763742882,2.9244663389802676,4.0
0.3854379764861559,0.029594670579731065,17.46779135461492,2.6875644614121716,4.0
0.443240081950609,0.030748264049605144,18.546143225660877,2.5046450161672555,4.0
0.49457635664110916,0.029662046798884532,18.260801266970702,2.2723934526649763,4.0
0.5353095469180792,0.027965793340246944,16.69581747200108,1.9007490752732972,4.0
0.5741816350526728,0.025690044561578824,16.45406306043894,1.5634262338745304,4.0
0.6099826704949072,0.024934542173163127,17.69481082903434,1.4299948933217632,4.0
0.6499446494919305,0.02367362822694624,21.669582211269578,1.4060632383884486,4.0
0.6903794036929183,0.022493326869165775,24.116035880559018,1.4371816920586855,4.0
0.7772517843940185,0.024794001573159065,24.080824584363487,1.4184200111041383,4.0
0.8475232832605033,0.026906656900031703,25.835840663045197,1.428449269033851,4.0
0.9138810965407351,0.029099859689419045,25.976029681480455,1.3756891221841294,4.0
0.9368232990933683,0.030112038001665908,24.432939916517412,1.316230887857446,4.0
1.0021927875322925,0.03250833502943715,20.793832325363574,1.3058057541100614,4.0
0.9623740753338013,0.03128570398587403,15.00372727236175,1.269898876447664,4.0
0.9347258268555282,0.030197672761265087,11.210965017066544,1.1600486810391626,3.0
0.9390398011003972,0.03085307028884525,11.74190488132335,1.1911105385755905,3.0
0.9380216946415185,0.031219744656152945,13.81809573194251,1.238662128139687,3.0
0.932229939195663,0.031501109524201445,14.639560877633286,1.2455398824810675,3.0
0.8451735409693389,0.035689185404679344,15.479445526067154,1.19829442535844,3.0
0.801754819735917,0.027396308315363566,14.11432197779343,1.1744792697530022,3.0
0.7728203144016019,0.02642311307501702,14.840119216971427,1.1436367722083944,4.0
0.7630466234630072,0.0281213439517016,14.262375798190426,1.1160398103614764,4.0
0.7367015116971488,0.02832538288414914,13.642102127774276,1.0807705492312503,4.0
0.7041400608983766,0.028908794372420107,13.10508270889221,1.0738283965186077,4.0
0.706970963117016,0.02990937709499012,6.34041296768626,1.1432832806804731,3.0
0.7105814245738195,0.029157179295131744,4.524666243702459,1.1553999752902844,2.0
0.7227334264788342,0.028473337567560826,3.971348954024819,1.1431727552362252,2.0
0.7400173476661175,0.027781309996784735,3.6341796738771874,1.14374316054901,2.0
0.7825579445453237,0.028039174205323918,3.4220154249682926,1.1547192519819172,2.0
0.7761149902754625,0.02684688617402993,3.189042394802022,1.1700097105807639,2.0
0.787046662568675,0.026371387615723295,3.165019892563875,1.1906139729253464,2.0
0.7898616139918174,0.025670723312103023,3.1912688797709374,1.214364654263571,2.0
0.7839649022003388,0.025525071409830895,3.022107216134858,1.2373775280751806,2.0
0.7595212806719113,0.025939536692126723,2.8372588231729634,1.2647432953079571,2.0
0.7452770258538611,0.027770498655404693,2.6498560521561565,1.2861687817689262,2.0
0.7180522784872544,0.02785446631265411,0.31928851854709467,0.6663453772415233,1.0
0.6797739340627379,0.0291316852891816,0.48682680170762194,0.8614778091197285,1.0
0.6267077308287811,0.030654004856381225,0.8363899592373278,1.0260849583687255,1.0
0.5577773792901304,0.03175225578829083,1.5311648757618879,1.1521090633921713,1.0
0.4745105126910062,0.030428739995793652,4.998061694210423,1.2461336867863615,1.0
0.41479933443610334,0.03205157222311795,5.3712907560922085,1.3052334610547276,1.0
0.380249336014457,0.031051154938498898,5.80434757199587,1.3450251720583755,1.0
0.3635114977385844,0.030464518936271567,5.960799662374693,1.3759263034262201,1.0
0.3643595428351327,0.03024794780693108,6.2247529673283175,1.398403195723516,1.0
0.39482361723799575,0.028038987082238814,5.916190060581548,1.4170171670163696,1.0
0.4323865124052233,0.023807148856750532,5.8462234608444605,1.4317870066683789,1.0
0.5161779668269099,0.024742013447179773,5.439827447827067,1.4438676147115044,1.0
0.5047466370969843,0.019354848655446406,4.806179950208547,1.4538233182572045,1.0
0.5625665970737695,0.01658856470482959,4.501191558205153,1.4618807321819176,1.0
0.7140373452409511,0.01698124003514252,3.7774915743319752,1.4683886796273204,1.0
0.8347797959857022,0.017287483100534427,3.364400605126138,1.4733988881495022,1.0
0.823891116201728,0.01597793979559043,3.274353980631052,1.4774668079769098,1.0
0.7790810538303179,0.01519515771217988,3.2552079056722016,1.4796016306184816,1.0
0.7578618200294225,0.015406850455013693,3.317889315646346,1.4805725786465627,1.0
