scan_enp,bev_enp,pf_scalar,pf_vector,s1_gt
0.33605103263713415,0.012132791943569483,0.0,0.0,0.0
0.9547653960250095,0.049802920354028724,0.0,0.0,0.0
0.7532554341600703,0.03234831397895632,0.0,0.0,0.0
0.7110440192846721,0.034591290052523746,0.0,0.0,0.0
0.6585913781271928,0.0318968881917474,0.0,0.0,0.0
0.6383825590903125,0.030701314313760372,0.0,0.0,0.0
0.6696506120670199,0.03365745108148764,0.0,0.0,0.0
0.7513675195359034,0.03613999175769173,0.8844359127829211,-0.5124713503186004,1.0
0.8185076746106247,0.03866341552822891,2.6153577651389113,-0.4992646199822971,1.0
0.6710944090449567,0.031394353125198164,3.2440668594566966,-0.4934112954771299,1.0
0.6397315077210458,0.02629656862921916,3.8252570604236125,-0.4871050879809807,1.0
0.6214736430488379,0.024348596945138412,3.1652806639395177,-0.4709184578082954,1.0
0.6661217351079773,0.025376420503296505,5.082508302718694,-0.47068220883360057,1.0
0.5563304671485215,0.02168894861995771,5.1467641491014735,-0.49535745877526555,1.0
0.5551407451698246,0.018774695509930314,5.1533283104527055,-0.5216167416261243,1.0
0.5447433258895735,0.020283756512208546,5.718378968459713,-0.5494837577672529,1.0
0.5983966202566379,0.020572990724110646,5.972476632400895,-0.5785607385449899,1.0
0.4855213031443987,0.01830037546933608,6.447867215734254,-0.6095697020879188,1.0
0.4649886478579263,0.017834528190991523,6.381050389833114,-0.6417112746261345,1.0
0.43402601472018154,0.01930079125527149,6.6206873767494985,-0.6683300112615117,1.0
0.4341899013250537,0.01909680238142513,6.417235719052756,-0.6688650173835975,1.0
0.4792051007399186,0.019911299597183917,6.587958622182722,-0.6688239852776698,1.0
0.519053465487927,0.021520486850131495,6.559650385448948,-0.6688137279168455,1.0
0.5229788967510983,0.021990144046857816,6.5312700704378255,-0.668811804691332,1.0
0.5229630922756175,0.021958808315526906,6.559684568072796,-0.6688127859255751,1.0
0.5229713792429223,0.021966689937864086,6.43988607879767,-0.6676483513502407,1.0
0.5229884213898949,0.021944415851998363,6.589586540686523,-0.6587174687930645,1.0
0.5229850748805481,0.021937582762732534,6.61582037172646,-0.6380691663277006,1.0
0.5228306572777759,0.02195781285832555,6.629501699191061,-0.6009490562303008,1.0
0.5228027382338063,0.02191881507584783,6.49582449029303,-0.5614811163134753,1.0
0.5226774413116712,0.02188542053866614,6.363354612382619,-0.5261416242264811,1.0
0.5227441557309327,0.02191689042356393,6.3465213446697355,-0.4826995350111551,1.0
0.5228651663194394,0.021933079285439357,6.275751040901316,-0.4418875674065514,1.0
0.5231695601079328,0.02193609292759618,6.383137984172021,-0.39189859303368063,1.0
0.5232755188451526,0.02189787588337174,6.964956526727738,-0.3477826225461268,1.0
0.5234933023160364,0.021826795147719034,7.00119568366691,-0.289281798318826,1.0
0.5232505694788597,0.021865760562789383,7.500882899096536,-0.22216072127925662,1.0
0.5232987744438338,0.021944048981655216,7.520805103494474,-0.12622945309131656,1.0
0.5168627302479327,0.021735808398346115,7.574954342704769,-0.020488055978927715,1.0
0.5226609863549286,0.021972999604731293,7.537325914434847,0.08021399519023992,1.0
0.522728628104061,0.02190568715968391,7.670380293433146,0.1854908040923289,1.0
0.5228220001175066,0.021832785590901224,8.072511085781027,0.2820697819608203,1.0
0.5239896023575159,0.021979245283418297,7.722737981831888,0.37580826931653505,1.0
0.5237864546271335,0.02198381404296744,7.62738468437652,0.46325546828032965,1.0
0.5228766228925132,0.021928072989773558,7.108878178518062,0.5415801506819476,1.0
0.5231587385704509,0.02197739371122864,6.988384722596058,0.6162684257427632,1.0
0.5232064815959273,0.021982062961945888,6.454384632991391,0.6807494821522482,1.0
0.5228750053111977,0.022123162718234224,6.430656054371971,0.8274650754647165,2.0
0.5227923914391172,0.02225082834499524,7.9260187116227465,0.8934410191057746,2.0
0.5225342663780941,0.022334227483330606,5.823886092688348,0.9251704163217467,2.0
0.5224022452484681,0.02220268614509013,4.914635408867689,0.9278829903585217,1.0
0.47677230126154596,0.020314951030890857,4.229981782879216,0.9291929880109082,1.0
0.432731503431524,0.018821612663485844,4.581344598074603,0.940904784350059,1.0
0.4092887124799469,0.017553996334033303,5.308644827549819,0.9682155720359541,2.0
0.43943656105738804,0.019027315641148873,7.972698359095258,1.024765548947395,2.0
0.45292087182399976,0.020576082166289332,11.719746170501692,1.0974618770561746,3.0
0.34651493596562705,0.014868297850055189,11.660578489396345,1.1459335503806094,3.0
0.3852083323400806,0.01896156495610314,11.3940232785668,1.185403587946407,3.0
0.3453651005942711,0.017333470198645572,10.792639951087569,1.225755030389736,3.0
0.32088799935450396,0.017581622959565522,9.307243618884897,1.2785526339981497,3.0
0.2975168158007753,0.01685208460456862,7.8506310636987084,1.347622121653147,2.0
0.23774575921728014,0.0140687509043896,6.169846543930563,1.4196355481429854,3.0
0.16074184093547736,0.010220439090902084,9.27828408528792,1.5517829761189055,3.0
0.15626505971582944,0.007928591119606785,10.453814253485252,1.6105691493328218,3.0
0.16433807010105506,0.007049839846923359,10.475746011327665,1.6629928724084417,3.0
0.16740947535589643,0.0066442009996498476,11.137317941970295,1.6954843725819768,3.0
0.169490168733819,0.0064568111316366805,11.308101977871992,1.7236300814168626,3.0
0.17041656435594482,0.005781061204658565,11.88003288968143,1.7392555683385236,3.0
0.17342074255192855,0.005183322349033661,8.601986381396896,1.6864284238111877,3.0
0.211782532503845,0.006167894740680713,8.654300784715344,1.669468396122109,3.0
0.21643485469382062,0.0063952447165853115,8.630462064766371,1.660521635035845,3.0
0.2126393390596703,0.006752623921633692,9.283550043883485,1.6566085584003252,3.0
0.21423734456415666,0.007158223542776902,9.580936567720611,1.6696337569304658,3.0
0.20940221962515135,0.006710108640720976,10.03900234408195,1.690670151389496,3.0
0.21170876360768323,0.006590991811460995,10.72214964813158,1.7260435427658227,3.0
0.21366861141775662,0.0066804338519545915,11.60789493897532,1.7830797110969057,3.0
0.21642916855247218,0.006808945335926454,18.570935832390898,2.39556383641934,3.0
0.23035246138443938,0.0071038461050657985,19.48721944024382,2.5383911472354654,4.0
0.21923887369637834,0.006270703671684995,21.18377841052725,2.6783870522944837,4.0
0.21194391902947488,0.006067081241652047,20.644991755341422,2.8636211606284534,4.0
0.26539344960711353,0.007824910332493391,18.882469785304007,2.9014060814395104,4.0
0.24227486097947434,0.006337600242835561,19.730812150769292,2.871365770906555,4.0
0.2542276897501566,0.0069748277574165326,20.976641300456865,2.9229448017336344,4.0
0.25222372991412473,0.006664489919263366,18.053250168573964,2.8587948633248557,4.0
0.28868025673860226,0.007668879235086853,20.245205727327164,2.854987540650543,4.0
0.24803737608770438,0.006628378039783363,16.953064155828095,2.979494460725187,4.0
0.23357973440978175,0.00536350055348076,16.936585760870617,2.965267098637704,4.0
0.26900668777787523,0.006595305214431252,16.78666572538967,2.9625139986085456,4.0
0.25611331797175346,0.0061087262627472355,15.30212465898657,2.946238856685443,4.0
0.26084068086246737,0.006335365778956508,13.330238337266557,3.089480371385442,4.0
0.28622420887852723,0.007058355224759326,12.984450106184259,3.0252147996359637,4.0
0.27409591103455844,0.006896121682655208,12.270180833371024,2.9694004353582097,4.0
0.2744765511089181,0.006957945606216395,12.453017337727516,2.9980590809269807,4.0
0.2747407615935004,0.00693784697428574,13.154871396827037,3.0634050910604524,4.0
0.27491071529427547,0.006926702651351221,13.458101538030771,3.0728646612573303,4.0
0.2749849633942661,0.006883014254737018,15.12348576023986,3.0066098406980615,4.0
0.2749549637446147,0.006822315136295581,14.448550971954923,2.9229561156708312,4.0
0.2750985528207874,0.006748221865932028,13.639133738561702,2.8344215666540826,4.0
0.27528940148156955,0.006695872501477133,11.981838825115725,2.6791998295370436,4.0
0.27540443873573245,0.006639416942958408,11.21753918986997,2.588981028159059,4.0
0.2752858298928505,0.006560015641317588,9.817991872073737,2.447447003728633,3.0
