scan_entropy,bev_entropy,pf_scalar,pf_vector,s1_gt,scan_enp,bev_enp
0.4903317081066072,0.013698764436018033,0.0,0.0,1,0.4903317081066072,0.013698764436018033
0.8032809542182175,0.02384599700491912,0.0,0.0,1,0.8032809542182175,0.02384599700491912
0.9632960293094441,0.029011316957050653,0.0,0.0,1,0.9632960293094441,0.029011316957050653
0.9585712958432681,0.028918610933214912,0.0,0.0,1,0.9585712958432681,0.028918610933214912
0.795485721335971,0.023711712350502647,0.0,0.0,1,0.795485721335971,0.023711712350502647
0.998637746874744,0.029856427643433787,0.0,0.0,1,0.998637746874744,0.029856427643433787
0.9895936712868842,0.029570167126142362,0.0,0.0,1,0.9895936712868842,0.029570167126142362
1.0220525008368027,0.03053996039845896,0.0,0.0,1,1.0220525008368027,0.03053996039845896
1.0219102842557755,0.030654262253315523,0.0,0.0,1,1.0219102842557755,0.030654262253315523
0.9849570836812931,0.02956205525364657,0.0,0.0,1,0.9849570836812931,0.02956205525364657
0.9794181391522907,0.029157492447888143,0.0,0.0,1,0.9794181391522907,0.029157492447888143
0.96123790504114,0.0283182901729359,0.0,0.0,1,0.96123790504114,0.0283182901729359
0.9588625430292712,0.02809763939560184,0.0,0.0,1,0.9588625430292712,0.02809763939560184
0.9417043866070003,0.027438787732212373,0.0,0.0,1,0.9417043866070003,0.027438787732212373
0.9013712603394353,0.026304418599115524,0.0,0.0,1,0.9013712603394353,0.026304418599115524
0.8924261997291707,0.025764316130521575,0.0,0.0,1,0.8924261997291707,0.025764316130521575
0.8867026111686541,0.026053131485305806,0.0,0.0,1,0.8867026111686541,0.026053131485305806
0.8271875510642613,0.02464104032756548,0.0,0.0,1,0.8271875510642613,0.02464104032756548
0.7981921939307655,0.02405274487260985,0.0,0.0,1,0.7981921939307655,0.02405274487260985
0.7726641805736596,0.023774120275797,0.0,0.0,1,0.7726641805736596,0.023774120275797
0.7108747266451052,0.02266747807526457,0.0,0.0,1,0.7108747266451052,0.02266747807526457
0.7000165270661215,0.023707308812692326,0.0,0.0,1,0.7000165270661215,0.023707308812692326
0.675048467866471,0.024157855220159084,0.0,0.0,1,0.675048467866471,0.024157855220159084
0.6636640270441568,0.02380592436639839,0.0,0.0,1,0.6636640270441568,0.02380592436639839
0.659605977921912,0.02335604488656911,0.0,0.0,1,0.659605977921912,0.02335604488656911
0.6459763373083798,0.023350948114377934,0.0,0.0,1,0.6459763373083798,0.023350948114377934
0.641922829412265,0.02353356005138933,0.0,0.0,1,0.641922829412265,0.02353356005138933
0.6328562763734507,0.02437084052427961,0.0,0.0,1,0.6328562763734507,0.02437084052427961
0.6124988153903197,0.02487358600371246,0.0,0.0,1,0.6124988153903197,0.02487358600371246
0.5756773515744621,0.02539704312317338,0.0,0.0,1,0.5756773515744621,0.02539704312317338
0.5360723290216307,0.026054113579924223,0.0,0.0,1,0.5360723290216307,0.026054113579924223
0.5075804060264677,0.026348191949683346,0.0,0.0,1,0.5075804060264677,0.026348191949683346
0.4909533899379629,0.026765907668567384,0.0,0.0,1,0.4909533899379629,0.026765907668567384
0.4779540149684378,0.026357009757295054,0.0,0.0,1,0.4779540149684378,0.026357009757295054
0.49510141937387664,0.025675666332068952,0.0,0.0,1,0.49510141937387664,0.025675666332068952
0.5321753172722655,0.0247183209134218,0.0,0.0,1,0.5321753172722655,0.0247183209134218
0.5521542027441183,0.02302993738516723,0.0,0.0,1,0.5521542027441183,0.02302993738516723
0.5701298951580684,0.020631051996353927,0.0,0.0,1,0.5701298951580684,0.020631051996353927
0.5865647411297796,0.01842205172053283,0.0,0.0,1,0.5865647411297796,0.01842205172053283
0.5911388963230604,0.01639214009389319,0.0,0.0,1,0.5911388963230604,0.01639214009389319
0.5995510542994709,0.015590573577669289,0.0,0.0,1,0.5995510542994709,0.015590573577669289
0.6764542489388019,0.017254758733450396,0.0,0.0,1,0.6764542489388019,0.017254758733450396
0.6061492824508627,0.01544079917675205,0.0,0.0,0,0.6061492824508627,0.01544079917675205
0.7810276118092377,0.020133633795637245,0.0,0.0,0,0.7810276118092377,0.020133633795637245
0.6785573570445548,0.017564245195378025,0.0,0.0,0,0.6785573570445548,0.017564245195378025
0.6297215492411368,0.016316686759242922,0.0,0.0,0,0.6297215492411368,0.016316686759242922
0.6388907700420571,0.01656528358031841,0.0,0.0,0,0.6388907700420571,0.01656528358031841
0.6149148536611189,0.015727491044753045,0.0,0.0,0,0.6149148536611189,0.015727491044753045
0.6532065595033305,0.0165666646244627,0.0,0.0,0,0.6532065595033305,0.0165666646244627
0.6536135203424487,0.016405583450393106,0.0,0.0,0,0.6536135203424487,0.016405583450393106
0.6094067623731987,0.015165791452580644,0.0,0.0,0,0.6094067623731987,0.015165791452580644
0.6355182971025337,0.015683504149036197,0.0,0.0,0,0.6355182971025337,0.015683504149036197
0.6344661651713936,0.015428349823293806,0.0,0.0,0,0.6344661651713936,0.015428349823293806
0.6396332753445525,0.015460042171806212,0.0,0.0,0,0.6396332753445525,0.015460042171806212
0.6394169675155678,0.01516143128076306,0.0,0.0,0,0.6394169675155678,0.01516143128076306
0.6563427061906407,0.015304879661444535,0.0,0.0,0,0.6563427061906407,0.015304879661444535
0.6920692929528911,0.01585452187101497,0.0,0.0,0,0.6920692929528911,0.01585452187101497
0.8933131318308051,0.02104145736158848,0.0,0.0,0,0.8933131318308051,0.02104145736158848
0.678284270863732,0.01603518582216768,0.0,0.0,0,0.678284270863732,0.01603518582216768
0.6846531243060147,0.01569339916488574,0.0,0.0,0,0.6846531243060147,0.01569339916488574
0.6421632187802053,0.014848104171144991,0.0,0.0,0,0.6421632187802053,0.014848104171144991
0.7364130108566399,0.017378800258889347,0.0,0.0,0,0.7364130108566399,0.017378800258889347
0.7437556543098985,0.01733613492630791,0.0,0.0,0,0.7437556543098985,0.01733613492630791
0.8831112557132469,0.02126061392187041,0.0,0.0,0,0.8831112557132469,0.02126061392187041
0.9001960937676758,0.021572075493581474,0.0,0.0,0,0.9001960937676758,0.021572075493581474
0.6625126011358156,0.015631007235814218,0.0,0.0,0,0.6625126011358156,0.015631007235814218
0.6857130154674984,0.016377636332564803,0.0,0.0,0,0.6857130154674984,0.016377636332564803
0.7073409226012708,0.016850822646561858,0.0,0.0,0,0.7073409226012708,0.016850822646561858
0.7285343618709847,0.01745910182682886,0.0,0.0,0,0.7285343618709847,0.01745910182682886
0.7244174317851144,0.017619300728059468,0.0,0.0,0,0.7244174317851144,0.017619300728059468
0.7498911909192623,0.018459542292637902,0.0,0.0,0,0.7498911909192623,0.018459542292637902
0.7554103046177927,0.019106762730292402,0.0,0.0,0,0.7554103046177927,0.019106762730292402
0.7704502614362843,0.01635383080979487,0.0,0.0,0,0.7704502614362843,0.01635383080979487
0.800194355962851,0.020735578084711465,0.0,0.0,0,0.800194355962851,0.020735578084711465
0.6680079138128012,0.017985904942218793,0.0,0.0,0,0.6680079138128012,0.017985904942218793
0.7194817381916154,0.0194138008370354,0.0,0.0,0,0.7194817381916154,0.0194138008370354
0.7168330306835029,0.018460497265280644,0.0,0.0,0,0.7168330306835029,0.018460497265280644
0.7098871546417881,0.017885777796000195,0.0,0.0,0,0.7098871546417881,0.017885777796000195
0.7185675391914532,0.018342219660197237,0.0,0.0,0,0.7185675391914532,0.018342219660197237
0.7251210116336919,0.018169853000844515,0.0,0.0,0,0.7251210116336919,0.018169853000844515
0.7031491561427186,0.01726790682681,0.0,0.0,0,0.7031491561427186,0.01726790682681
0.6681445152695085,0.016183103054361485,0.0,0.0,0,0.6681445152695085,0.016183103054361485
0.9461068111983496,0.023615699514420795,0.0,0.0,0,0.9461068111983496,0.023615699514420795
0.6928282925909118,0.01686475414181099,0.0,0.0,0,0.6928282925909118,0.01686475414181099
0.925768346073041,0.02260625049196282,0.0,0.0,0,0.925768346073041,0.02260625049196282
0.6790379430477826,0.016386559656722737,0.0,0.0,0,0.6790379430477826,0.016386559656722737
0.734548986676062,0.01776834884970182,1.793485486753441,-1.567141453253177,0,0.734548986676062,0.01776834884970182
0.7834852565416355,0.01915175036530753,2.0194300828515104,-1.5671451500819487,1,0.7834852565416355,0.01915175036530753
0.735967573461362,0.017793912558997753,2.3091423580474992,-1.5671488609898527,1,0.735967573461362,0.017793912558997753
0.6948047706596903,0.01693822776429802,2.371042822483826,-1.5671529263125414,1,0.6948047706596903,0.01693822776429802
0.6996779894418959,0.016818669567285373,3.1542464094049025,-1.5666999685556724,1,0.6996779894418959,0.016818669567285373
0.9253410075595799,0.024402084542101615,3.3819579702885476,-1.5636876014146015,1,0.9253410075595799,0.024402084542101615
0.6770808739596599,0.016528498743232894,3.6295599813068478,-1.5645883419329083,1,0.6770808739596599,0.016528498743232894
0.7497321520275981,0.018901419675334465,3.7633034206936182,-1.5661370466838767,1,0.7497321520275981,0.018901419675334465
0.9404502163195526,0.02453676146056384,4.056034354859275,-1.5668665421812542,2,0.9404502163195526,0.02453676146056384
0.6926372830499704,0.01823940634003668,5.733289060404808,-1.596720537265097,2,0.6926372830499704,0.01823940634003668
0.747313247440822,0.019622359922659552,7.074511747729135,-1.599596970019018,2,0.747313247440822,0.019622359922659552
0.7412022592380862,0.019412450896953624,7.886646348860788,-1.5952181240323187,2,0.7412022592380862,0.019412450896953624
0.688505124441833,0.017618717342187694,7.510967295839148,-1.6019742217192705,2,0.688505124441833,0.017618717342187694
0.746590644242826,0.019270523896273675,8.608532998162998,-1.6097969244233798,3,0.746590644242826,0.019270523896273675
0.9510024312362092,0.02489185561111156,9.016113869013708,-1.6112419319748852,4,0.9510024312362092,0.02489185561111156
1.0757084126561411,0.028118881605328626,8.788448593888221,-1.6137887269869722,4,1.0757084126561411,0.028118881605328626
1.056241393181285,0.02716930356765167,8.329883211443462,-1.6255731182473176,5,1.056241393181285,0.02716930356765167
1.0107517031020672,0.026684274732864274,11.245246937657452,-1.618090179037399,5,1.0107517031020672,0.026684274732864274
0.9821296255687537,0.02635072538603857,11.724166938982055,-1.618107779733768,4,0.9821296255687537,0.02635072538603857
0.9756604547601626,0.026194714887822615,10.251741605675164,-1.622802617289537,4,0.9756604547601626,0.026194714887822615
0.9865578991826425,0.026221227441903104,9.44217409051661,-1.6283266720053127,4,0.9865578991826425,0.026221227441903104
0.9707356578185165,0.025707039683700493,9.04282116437262,-1.6232956685555384,4,0.9707356578185165,0.025707039683700493
0.9685702321190901,0.02535219034105764,8.39066684501877,-1.6206512410429779,4,0.9685702321190901,0.02535219034105764
0.9208407545272546,0.02223596895204314,8.698661691756119,-1.60821121586206,3,0.9208407545272546,0.02223596895204314
0.9171318492772538,0.0238105742584803,10.186587326223195,-1.58992993923505,3,0.9171318492772538,0.0238105742584803
0.9677223205980828,0.025170415932875168,7.198443379011604,-1.577692131324793,4,0.9677223205980828,0.025170415932875168
0.9303923489842931,0.02342410242225411,9.526888753376046,-1.5668563532220863,4,0.9303923489842931,0.02342410242225411
0.9854710803623838,0.024661456151023886,4.275913816637808,-1.5668447783337842,4,0.9854710803623838,0.024661456151023886
0.9366966089340764,0.022424495760964884,4.084217071383314,-1.5668352473032527,4,0.9366966089340764,0.022424495760964884
0.9291597663296843,0.02160903409821376,0.8642361885322193,-1.5668286000559881,4,0.9291597663296843,0.02160903409821376
0.7940013952567113,0.01708270204189558,0.6411489795634705,-1.5668121292715451,4,0.7940013952567113,0.01708270204189558
0.6399955622115527,0.013370215476732478,0.5278877980277624,-1.566729133137669,4,0.6399955622115527,0.013370215476732478
0.6556709314507558,0.013513077772405699,0.5284163663689205,-1.566728337336087,4,0.6556709314507558,0.013513077772405699
0.6563194034974873,0.013507897253685647,0.5285646933783069,-1.5667284112157729,4,0.6563194034974873,0.013507897253685647
0.6568789562015651,0.013492191137530357,0.5285997793519649,-1.566728391611608,4,0.6568789562015651,0.013492191137530357
0.6617151416177021,0.013749981406535872,0.5422526749041843,-1.5667210000479996,4,0.6617151416177021,0.013749981406535872
0.7506481322886773,0.016394475100468778,0.6538127239408242,-1.5667580275517765,4,0.7506481322886773,0.016394475100468778
0.7573229075358583,0.017498763028360394,0.8949998309841817,-1.5668281497257537,4,0.7573229075358583,0.017498763028360394
0.7383702161049523,0.018028802445519826,5.737488862935776,-1.5669237601714543,4,0.7383702161049523,0.018028802445519826
0.7729228387513454,0.019437208862443576,6.485054889560645,-1.5669608972683995,4,0.7729228387513454,0.019437208862443576
0.7794103415819158,0.019934677576590364,5.883829386113858,-1.5670132885688681,4,0.7794103415819158,0.019934677576590364
0.7691178379708004,0.01998088703307594,5.957534406060161,-1.5672127092117463,4,0.7691178379708004,0.01998088703307594
0.7737285604088124,0.020165364551454096,5.116259319083914,-1.5672427894001553,4,0.7737285604088124,0.020165364551454096
0.7540837034133869,0.020146483684358334,6.706727116124147,-1.567173088729799,4,0.7540837034133869,0.020146483684358334
0.7828755667548803,0.02097654505509391,5.09071353718963,-1.567101764096245,5,0.7828755667548803,0.02097654505509391
0.755303205771033,0.020049735941296325,4.398629110369942,-1.5670747308658672,4,0.755303205771033,0.020049735941296325
0.8036597102526997,0.021727794242403002,8.528827902033736,-1.567063353602034,4,0.8036597102526997,0.021727794242403002
0.7868292276651209,0.021518456178037902,7.068646370609068,-1.5670437439717828,5,0.7868292276651209,0.021518456178037902
0.7722612790399798,0.021577744057455113,6.553145633677468,-1.567015319583346,5,0.7722612790399798,0.021577744057455113
0.7226764565086443,0.020081227916825584,5.7453803323658255,-1.5670315769117376,5,0.7226764565086443,0.020081227916825584
0.7219501095886538,0.02019296876552292,6.26071959360877,-1.5670388981457464,5,0.7219501095886538,0.02019296876552292
0.7249777386242219,0.020348497521394712,8.309780348307607,-1.567047648329459,5,0.7249777386242219,0.020348497521394712
0.7242592061639656,0.02045645156307224,8.212760962263857,-1.5670540319888753,5,0.7242592061639656,0.02045645156307224
0.7229089246829382,0.020222138190775778,9.253175144187908,-1.5670669280190421,5,0.7229089246829382,0.020222138190775778
0.7216533091397278,0.02003036959493365,7.209542805462007,-1.5670756441445821,5,0.7216533091397278,0.02003036959493365
0.720730277177076,0.020031056132934044,5.483969067397296,-1.567081266920848,5,0.720730277177076,0.020031056132934044
