Wall time,Step,Value
1709210627.5556035,19,2.546499490737915
1709210644.0572135,63,2.1217575073242188
1709210660.8952694,108,1.4503886699676514
1709210685.7837336,173,1.2183761596679688
1709210754.0509963,245,1.2491066455841064
1709210759.572296,260,1.2436048984527588
1709210767.9404,283,0.9865887761116028
1709210813.0375252,403,1.0449039936065674
1709210818.0227208,416,1.0050684213638306
1709210826.367462,438,1.0173048973083496
1709210878.1173832,466,0.8624879717826843
1709210894.6256878,511,1.1100819110870361
1709210903.056337,534,0.7721688151359558
1709210904.8825843,539,0.8315674066543579
1709210911.5999992,557,0.9703109264373779
1709210926.3264527,597,0.9084839820861816
1709210941.541753,638,0.857404887676239
1709210943.8357022,644,0.92119300365448
1709210949.2958112,659,0.9512536525726318
1709211030.140667,765,0.7806507349014282
1709211045.030469,805,0.8803873062133789
1709211067.858079,867,0.7183186411857605
1709211075.262661,887,0.7373103499412537
1709211164.9512258,1016,0.7834041118621826
1709211168.884471,1027,0.7592405676841736
1709211172.9713707,1038,0.7276537418365479
1709211206.129672,1126,0.8020848035812378
1709211208.7160606,1133,0.7109847068786621
1709211216.1717734,1153,0.6278880834579468
1709211261.3849428,1165,0.7914475202560425
1709211265.8408618,1177,0.6935531497001648
1709211268.714572,1185,0.674175500869751
1709211293.7493083,1253,0.6811977028846741
1709211294.4549732,1255,0.6758711934089661
1709211299.2112586,1268,0.6122733354568481
1709211300.666976,1272,0.7442120313644409
1709211339.674347,1377,0.8110733032226562
1709211396.0459113,1418,0.6731982231140137
1709211411.3253746,1459,0.8291640877723694
1709211424.7793953,1495,0.618083655834198
1709211430.9540813,1511,0.5933582782745361
1709211432.000072,1514,0.8509654998779297
1709211444.8978827,1549,0.7877014875411987
1709211446.0476968,1552,0.7576669454574585
1709211451.2300622,1566,0.807136058807373
1709211516.1938317,1628,0.6003006100654602
1709211519.353102,1636,0.6800615191459656
1709211532.5813565,1671,0.7652589082717896
1709211547.9917314,1712,0.7871823310852051
1709211598.7594228,1848,0.5334663391113281
1709211659.1670868,1900,0.6672366261482239
1709211662.8038766,1910,0.7974801063537598
1709211673.9401174,1941,0.7160152196884155
1709211681.4660769,1961,0.6799215078353882
1709211681.844953,1962,0.6469923257827759
1709211725.9181511,2080,0.6271459460258484
1709211913.0229015,2360,0.49981340765953064
1709211942.0759811,2437,0.8130677342414856
1709211943.9642487,2442,0.5565072298049927
1709211948.8125532,2455,0.4608985185623169
1709211951.9032135,2463,0.604393482208252
1709211953.019137,2466,0.5788086652755737
1709211967.0817509,2504,0.5954378247261047
1709212035.822266,2578,0.6118425726890564
1709212036.2009332,2579,0.5649256706237793
1709212043.9355648,2600,0.5359776020050049
1709212057.5062773,2636,0.6758373975753784
1709212060.4651556,2644,0.5847750902175903
1709212075.944958,2685,0.6358435153961182
1709212079.2175446,2694,0.6864504814147949
1709212084.856583,2709,0.6356961727142334
1709212088.1719928,2718,0.6158460378646851
1709212101.8328135,2755,0.7416096329689026
1709212107.105026,2769,0.7656356692314148
1709212154.8837347,2786,0.5073658227920532
1709212165.1999562,2813,0.6350201964378357
1709212177.3058012,2845,0.7144823670387268
1709212183.5600636,2862,0.4584060609340668
1709212224.6975424,2974,0.5639058947563171
1709212307.6979856,3084,0.4993138909339905
1709212308.069912,3085,0.5519986748695374
1709212315.440092,3105,0.4782395362854004
1709212315.8145072,3106,0.4968603849411011
1709212330.736663,3146,0.6299816966056824
1709212351.059957,3200,0.6774145364761353
1709212357.7607934,3218,0.6677284836769104
1709212366.5610044,3242,0.5070295333862305
1709212416.826652,3266,0.5799878239631653
1709212417.9816797,3269,0.6189092993736267
1709212450.9939353,3357,0.5555222630500793
1709212469.1594188,3405,0.666908860206604
1709212539.7258663,3484,0.6090847253799438
1709212546.128453,3501,0.5904309749603271
1709212555.626975,3527,0.5429367423057556
1709212570.501412,3567,0.4765968322753906
1709212583.183309,3601,0.5428169369697571
1709212588.9222922,3617,0.5310288071632385
1709212602.929754,3655,0.41521546244621277
1709212605.4114134,3662,0.5338125228881836
1709212608.00657,3669,0.6792310476303101
1709212609.1029053,3672,0.4643024802207947
1709212616.0367112,3691,0.5034713745117188
1709212665.4939892,3713,0.4853098392486572
1709212692.2553864,3783,0.5386068224906921
1709212716.6309676,3849,0.5775437355041504
1709212741.3195176,3916,0.578071117401123
1709212747.844713,3934,0.5640298128128052
1709212805.0349343,3976,0.4764181971549988
1709212818.8526504,4013,0.5457227230072021
1709212823.140385,4024,0.49797749519348145
1709212846.1435146,4085,0.5658747553825378
1709212855.3226645,4110,0.5434429049491882
1709212859.8527212,4122,0.5689183473587036
1709212860.9147215,4125,0.5074138641357422
1709212869.038009,4147,0.7551478147506714
1709212923.189415,4182,0.6872075796127319
1709212927.2058046,4193,0.421391099691391
1709212940.402782,4228,0.5282906293869019
1709212951.6282167,4258,0.534634530544281
1709212974.229623,4319,0.49485403299331665
1709212977.8120513,4329,0.3721361756324768
1709213065.2926104,4455,0.5417299866676331
1709213095.284031,4536,0.5104367733001709
1709213096.7311301,4540,0.41009393334388733
1709213106.1105917,4565,0.39219874143600464
1709213123.910472,4613,0.5875986814498901
1709213178.913138,4650,0.4574187994003296
1709213193.998676,4691,0.43017804622650146
1709213196.9676886,4699,0.5862256288528442
1709213200.3992743,4708,0.5432118773460388
1709213208.937685,4731,0.7114323377609253
1709213226.293849,4778,0.5360472798347473
1709213246.5720122,4833,0.5578855276107788
1709213248.0440998,4837,0.493884801864624
1709213250.9734287,4845,0.6886951327323914
1709213306.9936633,4883,0.43426328897476196
1709213317.3322928,4911,0.3934425115585327
1709213381.1936185,5080,0.4991549551486969
1709213384.6814039,5089,0.48326557874679565
1709213385.4391696,5091,0.5686553716659546
1709213442.5437067,5133,0.4180137515068054
1709213443.972311,5137,0.5815327763557434
1709213451.139015,5156,0.6734704375267029
1709213463.214858,5188,0.3623623251914978
1709213468.0707545,5201,0.43224889039993286
1709213477.2718241,5226,0.42092087864875793
1709213482.0556834,5239,0.4623121917247772
1709213487.77551,5254,0.6198431849479675
1709213491.0714881,5263,0.560747504234314
1709213502.9860566,5296,0.603707492351532
1709213511.9443462,5320,0.5366061925888062
1709213569.1332912,5363,0.5282397866249084
1709213584.7240145,5404,0.46941253542900085
1709213600.500315,5446,0.5803622007369995
1709213603.8669748,5455,0.6442006230354309
1709213624.3326461,5510,0.5105600357055664
1709213724.8823524,5668,0.39206433296203613
1709213748.36539,5731,0.4443390965461731
1709213758.3263564,5759,0.45279955863952637
1709213826.5675993,5833,0.5157460570335388
1709213839.2704613,5867,0.35435187816619873
1709213844.0704477,5880,0.46854785084724426
1709213872.940142,5957,0.43339377641677856
1709213882.353573,5982,0.6029727458953857
1709213888.2895126,5998,0.3952675759792328
1709213949.9069173,6054,0.4099980592727661
1709213971.214991,6112,0.4134805500507355
1709213980.9330688,6139,0.611386775970459
1709213982.4403744,6143,0.48446065187454224
1709214013.4000905,6226,0.5444998741149902
1709214020.0992558,6244,0.4711748957633972
1709214075.6646318,6280,0.49112486839294434
1709214095.5856643,6333,0.5269479751586914
1709214096.3320282,6335,0.6026145219802856
1709214105.271842,6359,0.3919031322002411
1709214105.632953,6360,0.43400028347969055
1709214107.5842898,6365,0.6040815711021423
1709214109.4941928,6370,0.510913610458374
1709214211.7767496,6529,0.4183041751384735
1709214220.2224624,6552,0.48099035024642944
1709214225.1152186,6565,0.40214747190475464
1709214227.0378964,6570,0.47008392214775085
1709214233.1039803,6586,0.3375200927257538
1709214235.0214133,6591,0.5407572388648987
1709214238.5687594,6600,0.45904648303985596
1709214244.558909,6616,0.536020040512085
1709214266.049235,6674,0.47748348116874695
1709214328.2706888,6731,0.39711877703666687
1709214335.7845123,6751,0.36117181181907654
1709214354.9491506,6803,0.5850694179534912
1709214369.8926601,6843,0.4851692020893097
1709214372.744502,6851,0.3797886073589325
1709214397.7996216,6917,0.5830206274986267
1709214398.9543936,6920,0.47488513588905334
1709214466.9102666,6992,0.42546969652175903
1709214468.6988513,6997,0.42017507553100586
1709214469.4140341,6999,0.4464840888977051
1709214490.187263,7055,0.470316618680954
1709214513.6108658,7118,0.4795018136501312
1709214514.6911938,7121,0.4272186756134033
1709214516.9301825,7127,0.5137032866477966
1709214531.156595,7165,0.3742850422859192
1709214588.1772888,7208,0.6463368535041809
1709214604.8767319,7254,0.39149758219718933
1709214612.4299195,7275,0.39910271763801575
1709214624.995036,7309,0.4844377040863037
1709214636.0522616,7339,0.44685912132263184
1709214641.8287532,7354,0.42803966999053955
1709214646.936925,7368,0.5223625898361206
1709214714.0255852,7437,0.5095980167388916
1709214724.4232044,7465,0.6011649370193481
1709214725.903691,7469,0.49015337228775024
1709214726.6667027,7471,0.39532357454299927
1709214740.3730247,7507,0.49788475036621094
1709214744.8680637,7519,0.525273323059082
1709214754.1363566,7544,0.45965254306793213
1709214772.6602907,7594,0.41012927889823914
1709214776.820965,7605,0.5535348653793335
1709214791.8878043,7645,0.3634033203125
1709214839.3780458,7661,0.5096473097801208
1709214864.1460388,7728,0.48034584522247314
1709214865.2458076,7731,0.49916061758995056
1709214874.8718455,7757,0.4447256028652191
1709214888.827013,7795,0.5637994408607483
1709214889.1851547,7796,0.45190271735191345
1709214899.2506108,7822,0.49979832768440247
1709214912.0570133,7856,0.4805699586868286
1709214967.803545,7896,0.3901245594024658
1709215001.6134758,7987,0.4276529848575592
1709215093.6292176,8123,0.6113128066062927
1709215101.9606974,8145,0.3793700337409973
1709215128.3773644,8217,0.421050488948822
1709215151.2907107,8278,0.25925058126449585
1709215156.4455445,8292,0.5769854784011841
1709215158.4077451,8297,0.47588735818862915
1709215230.4238372,8378,0.36499840021133423
1709215237.8342369,8398,0.508955717086792
1709215273.1410189,8492,0.4110855460166931
1709215294.4174724,8549,0.48470669984817505
1709215296.9292731,8555,0.3436538279056549
1709215362.1781101,8619,0.4385073184967041
1709215377.156589,8660,0.40577182173728943
1709215378.616412,8664,0.5467474460601807
1709215389.8288343,8695,0.38881877064704895
1709215401.0015795,8725,0.39514270424842834
1709215411.6352856,8753,0.33179426193237305
1709215420.5924058,8777,0.36749768257141113
1709215421.3270805,8779,0.45396888256073
1709215479.3283918,8824,0.49410390853881836
1709215482.984927,8834,0.4598320722579956
1709215497.0815659,8871,0.31369441747665405
1709215499.6071465,8878,0.31350868940353394
1709215514.7656734,8918,0.4583600163459778
1709215539.8564632,8986,0.400942325592041
1709215548.000414,9007,0.5329281687736511
1709215558.22683,9034,0.36971038579940796
1709215608.7028613,9059,0.41317564249038696
1709215631.6465707,9122,0.4099147319793701
1709215643.088177,9153,0.4074274003505707
1709215665.041783,9213,0.4836618900299072
1709215679.7181776,9253,0.38096457719802856
1709215735.344762,9292,0.4431014657020569
1709215739.988481,9304,0.5233120918273926
1709215743.3920703,9313,0.3804195523262024
1709215749.1780553,9328,0.42044568061828613
1709215755.8234699,9346,0.46779295802116394
1709215761.037575,9360,0.36133724451065063
1709215765.7433565,9373,0.439894437789917
1709215771.2908738,9388,0.3415258824825287
1709215796.9290857,9457,0.531048059463501
1709215867.8148508,9539,0.4097173511981964
1709215871.204745,9548,0.40260830521583557
1709215878.342203,9567,0.48939943313598633
1709215917.199457,9672,0.4142686724662781
1709215917.5542502,9673,0.3916836977005005
1709215932.305416,9713,0.35622185468673706
1709215988.6290727,9754,0.557194173336029
1709215988.9878244,9755,0.4092859625816345
1709215995.6504636,9773,0.4779265522956848
1709216010.879011,9814,0.4983808398246765
1709216019.9022079,9838,0.5844930410385132
1709216024.7310517,9851,0.5129272937774658
1709216031.0300813,9868,0.46647530794143677
1709216040.9053335,9895,0.36557769775390625
1709216049.5608113,9918,0.35488343238830566
1709216060.7936249,9949,0.2755422294139862
1709216061.1591856,9950,0.417412132024765
1709216061.5427496,9951,0.3428000807762146
1709216065.2276497,9961,0.31935638189315796
1709216069.8681362,9974,0.4568557143211365
1709216113.7079055,9980,0.4081451892852783
1709216118.7936945,9994,0.35760414600372314
1709216144.5877447,10064,0.5260605216026306
1709216154.7990627,10091,0.3319505453109741
1709216166.1764822,10122,0.4017907977104187
1709216172.3777146,10139,0.4242493510246277
1709216191.9175153,10192,0.4133814871311188
1709216239.1226027,10209,0.43256914615631104
1709216241.701833,10216,0.4193001985549927
1709216261.9668653,10270,0.3973420560359955
1709216266.188319,10281,0.4243527054786682
1709216288.9944563,10343,0.4707651138305664
1709216290.0901337,10346,0.39634302258491516
1709216290.4535758,10347,0.4093683362007141
1709216308.829357,10396,0.3700449764728546
1709216369.0062664,10446,0.38555264472961426
1709216371.246141,10452,0.38573360443115234
1709216371.582224,10453,0.3687097728252411
1709216373.8183713,10459,0.2992357611656189
1709216390.1691377,10502,0.3558998107910156
1709216396.4981945,10519,0.4042978286743164
1709216412.5766907,10562,0.580807089805603
1709216425.3750277,10597,0.34483957290649414
1709216439.1939323,10634,0.2997497022151947
1709216442.8136013,10644,0.4437726140022278
1709216443.5480685,10646,0.40865790843963623
1709216508.381577,10708,0.3626284599304199
1709216512.0920787,10718,0.4549470543861389
1709216514.6772761,10725,0.3597240746021271
1709216669.5013678,11024,0.4654935300350189
1709216671.3555284,11029,0.4761422872543335
1709216674.3168266,11037,0.4989105463027954
1709216681.1045814,11055,0.36909568309783936
1709216695.676327,11095,0.38501226902008057
1709216704.6651387,11119,0.4401997923851013
1709216706.9265604,11125,0.39491286873817444
1709216764.9851823,11171,0.35795629024505615
1709216780.845464,11213,0.4456302225589752
1709216783.1176202,11219,0.46786561608314514
1709216786.0841424,11227,0.4154002368450165
1709216825.0132754,11332,0.32924842834472656
1709216889.894774,11395,0.45555591583251953
1709216895.728533,11410,0.4120025038719177
1709216908.0363448,11444,0.3829514682292938
1709216914.801802,11462,0.45277559757232666
1709216957.4024148,11579,0.40890541672706604
1709217010.708049,11612,0.29904836416244507
1709217042.0833824,11697,0.38270002603530884
