Wall time,Step,Value
1705500644.4680786,19,3.230983018875122
1705500656.9101763,48,2.6044750213623047
1705500663.5323586,63,1.9541635513305664
1705500663.9900408,64,2.1101105213165283
1705500675.2476978,90,1.8935425281524658
1705500681.3781908,104,2.106201648712158
1705500683.0901566,108,1.8273099660873413
1705500692.0298812,129,1.4828367233276367
1705500706.900728,165,1.4356539249420166
1705500748.3864002,173,1.405529260635376
1705500779.041322,245,1.19948148727417
1705500785.474057,260,1.151484489440918
1705500795.221652,283,0.9651152491569519
1705500811.059488,320,0.9311988949775696
1705500877.4549549,387,0.8567176461219788
1705500884.307466,403,0.8169321417808533
1705500890.014712,416,0.8670898675918579
1705500899.146432,438,0.7324357032775879
1705500911.1235125,466,0.9087690114974976
1705500915.5228183,476,0.8839026093482971
1705500918.0738862,482,1.0057628154754639
1705500968.948025,511,0.8808866143226624
1705500978.509873,534,0.8391459584236145
1705500980.5395634,539,0.8851262331008911
1705500981.3267667,541,0.8407144546508789
1705500988.0707235,557,0.9480530023574829
1705501004.814502,597,0.9435872435569763
1705501022.5087721,638,0.8791550993919373
1705501024.9432657,644,0.7408105134963989
1705501025.4070368,645,0.7331367135047913
1705501030.7936304,659,0.6681004762649536
1705501075.9520133,676,0.8966672420501709
1705501113.509063,765,0.7878932952880859
1705501118.0861957,776,0.8688108921051025
1705501130.1724882,805,0.9298940896987915
1705501190.1181161,858,0.8014277815818787
1705501193.8818512,867,0.907015860080719
1705501202.7624764,887,0.9758992195129395
1705501226.4819498,943,0.9249889850616455
1705501295.208676,1016,0.5504857301712036
1705501299.7402437,1027,0.6564842462539673
1705501304.3221502,1038,0.7420420050621033
1705501312.4966085,1057,0.4758608043193817
1705501318.6437256,1072,0.6176170110702515
1705501335.080364,1112,0.6633663177490234
1705501341.009359,1126,0.5046917200088501
1705501343.8850136,1133,0.7210540175437927
1705501351.9070654,1153,0.6069486141204834
1705501394.5946863,1165,0.6140264272689819
1705501399.5676274,1177,0.694495439529419
1705501402.909765,1185,0.6382434368133545
1705501417.2849908,1219,0.8470943570137024
1705501431.4524543,1253,0.6087488532066345
1705501432.30578,1255,0.638786792755127
