Wall time,Step,Value
1704524296.9503357,19,3.7026681900024414
1704524322.3662443,63,3.209129810333252
1704524347.9296129,108,2.3418126106262207
1704524385.0492973,173,1.9809954166412354
1704524464.5114713,245,1.9892445802688599
1704524472.5988545,260,1.9478020668029785
1704524485.1699479,283,2.110687494277954
1704524552.8033178,403,1.5039949417114258
1704524560.0870252,416,1.5676853656768799
1704524572.5650518,438,1.943596363067627
1704524627.2359068,466,1.608734369277954
1704524652.6018665,511,1.485673427581787
1704524665.285621,534,1.5440483093261719
1704524668.0779002,539,1.5790355205535889
1704524678.4455853,557,1.3268754482269287
1704524700.7964985,597,1.2688977718353271
1704524724.243021,638,1.4283783435821533
1704524727.5246155,644,1.4903723001480103
1704524735.838986,659,1.3985469341278076
1704524833.914052,765,1.211687445640564
1704524856.063149,805,1.3199331760406494
1704524890.794112,867,1.0988342761993408
1704524902.0490024,887,1.676435112953186
1704525012.0341961,1016,1.4102129936218262
1704525018.1821713,1027,1.4716472625732422
1704525024.1640072,1038,1.3387163877487183
1704525104.1153004,1112,1.4564845561981201
1704525111.8891134,1126,1.5101509094238281
1704525115.8256266,1133,1.353837490081787
1704525127.0185566,1153,1.459719181060791
1704525133.8442202,1165,1.5610625743865967
1704525140.5388517,1177,1.3907148838043213
1704525144.9122324,1185,1.4179911613464355
1704525163.4709063,1219,1.508849859237671
1704525181.9089935,1253,1.3008038997650146
1704525183.0734596,1255,1.2650184631347656
1704525190.2898686,1268,1.669663906097412
1704525192.4737217,1272,1.2139308452606201
1704525290.115551,1377,1.3037422895431519
1704525313.194063,1418,1.499028205871582
1704525336.344552,1459,1.9396883249282837
1704525356.590414,1495,1.4730654954910278
1704525365.6127527,1511,1.6915335655212402
1704525367.346857,1514,1.3277918100357056
1704525386.3658416,1549,1.1885230541229248
1704525387.9778192,1552,1.4044506549835205
1704525435.3231344,1566,1.3026158809661865
1704525469.2446575,1628,1.2083320617675781
1704525473.7581053,1636,1.5643384456634521
1704525493.226011,1671,1.4454610347747803
1704525516.1498237,1712,1.367192268371582
1704525631.4172823,1848,1.242175579071045
1704525660.5828671,1900,1.4289804697036743
1704525665.9453566,1910,1.5137059688568115
1704525683.0363052,1941,1.3188998699188232
1704525694.2385867,1961,1.585615873336792
1704525694.7978685,1962,1.3309671878814697
1704525800.0578294,2080,1.2577368021011353
1704525872.376977,2210,1.2561484575271606
1704525994.1244667,2360,1.4462811946868896
1704526037.4613752,2437,1.3997175693511963
1704526040.136964,2442,1.6479419469833374
1704526087.4987438,2455,1.2683100700378418
1704526092.0143964,2463,1.4141517877578735
1704526093.7220144,2466,1.537384033203125
1704526114.421068,2504,1.606393575668335
1704526154.9072242,2578,1.046508550643921
1704526155.4527476,2579,1.1647717952728271
1704526166.693262,2600,1.530669927597046
1704526186.0649233,2636,1.21464204788208
1704526190.331276,2644,1.0918307304382324
1704526252.5648775,2685,1.1356092691421509
1704526257.546871,2694,1.3878191709518433
1704526266.189953,2709,0.9149510264396667
1704526271.1367812,2718,1.2699042558670044
1704526290.4464397,2754,1.227853775024414
1704526290.9960544,2755,1.3056873083114624
1704526298.3130038,2769,1.1579740047454834
1704526307.5141659,2786,1.2071927785873413
1704526322.1774256,2813,1.1294894218444824
1704526339.8713863,2845,1.2446486949920654
1704526349.408082,2862,1.3208105564117432
1704526450.4184852,2974,1.468451738357544
1704526510.732007,3084,1.3498057126998901
1704526511.2782686,3085,1.3500628471374512
1704526522.3147252,3105,1.2144278287887573
1704526522.8236399,3106,1.3674577474594116
1704526583.5667922,3146,1.1215565204620361
1704526613.0522606,3200,1.315117359161377
1704526622.9607866,3218,1.0764741897583008
1704526636.2550218,3242,1.4139639139175415
1704526649.5504,3266,1.1147639751434326
1704526651.2157128,3269,1.2078509330749512
1704526738.8088145,3357,1.311133623123169
1704526765.2758849,3405,1.6769745349884033
1704526808.5819206,3484,1.112900733947754
1704526818.0644565,3501,1.2929184436798096
1704526832.4926665,3527,1.0928540229797363
1704526893.32443,3567,1.2748150825500488
1704526911.7333908,3601,1.0208635330200195
1704526920.2369554,3617,1.3997467756271362
1704526941.1039326,3655,1.381793737411499
1704526944.978031,3662,1.1943964958190918
1704526948.835765,3669,1.6958763599395752
1704526950.4744387,3672,1.0410970449447632
1704526960.4994676,3691,1.1240323781967163
1704526972.4701743,3713,1.5105366706848145
1704527050.8118358,3783,1.2369945049285889
1704527086.9599369,3849,1.1914265155792236
1704527123.9165096,3916,1.0991122722625732
1704527134.14036,3934,1.1535829305648804
1704527156.9021456,3976,1.462371587753296
1704527216.5691698,4013,1.2209875583648682
1704527222.6168523,4024,1.2789552211761475
1704527256.1150997,4085,1.1681963205337524
1704527269.5319414,4110,1.1165649890899658
1704527276.0506747,4122,1.1027820110321045
1704527277.696116,4125,1.3799655437469482
1704527289.7138743,4147,1.1591100692749023
1704527308.5530505,4182,1.2817010879516602
1704527314.7466216,4193,1.3035069704055786
1704527373.3662267,4228,1.1613744497299194
1704527389.8077345,4258,1.0127085447311401
1704527423.1384513,4319,1.2347259521484375
1704527428.3337672,4329,1.0353479385375977
1704527535.9150796,4455,1.4448847770690918
1704527579.5851383,4536,1.163869857788086
1704527581.7590241,4540,1.5012394189834595
1704527595.5890486,4565,1.142861008644104
1704527621.7106519,4613,0.9749003648757935
1704527642.3857217,4650,1.0067020654678345
1704527703.1783485,4691,1.169823408126831
1704527707.5022726,4699,0.8777556419372559
1704527712.3739848,4708,1.737614393234253
1704527724.916526,4731,1.0004537105560303
1704527750.794015,4778,1.3501136302947998
1704527780.9998202,4833,1.083748459815979
1704527783.2189536,4837,1.292452096939087
1704527787.6838543,4845,1.12931489944458
1704527808.608679,4883,1.5647435188293457
1704527862.4088633,4911,1.1368416547775269
1704527954.4242058,5080,1.3465101718902588
1704527959.3947272,5089,1.3480840921401978
1704527960.523263,5091,1.4557963609695435
1704528023.3347735,5133,1.2539647817611694
1704528025.5058157,5137,1.283893346786499
1704528035.9800856,5156,1.178162932395935
1704528053.4039054,5188,0.8994799852371216
1704528060.5798216,5201,1.7230851650238037
1704528074.2906988,5226,1.0100034475326538
1704528081.4610314,5239,1.0100053548812866
1704528090.0164614,5254,1.2680027484893799
1704528094.9281414,5263,1.4738965034484863
1704528112.7021868,5296,1.158149242401123
1704528125.8145483,5320,1.0506712198257446
1704528127.4067051,5323,1.5038622617721558
1704528188.8484306,5363,1.2711275815963745
1704528211.6742895,5404,1.068853497505188
1704528234.8790402,5446,1.092273473739624
1704528239.7939575,5455,1.0592947006225586
1704528269.765214,5510,1.8676156997680664
1704528395.2722626,5668,1.2782046794891357
1704528429.5872738,5731,0.9754162430763245
1704528445.1190937,5759,1.2834129333496094
1704528524.9181266,5833,1.089789867401123
1704528543.6906064,5867,1.0837414264678955
1704528550.6480691,5880,1.451110601425171
1704528592.3436875,5957,1.4536006450653076
1704528606.2187054,5982,1.5997318029403687
1704528654.3747795,5998,1.0631771087646484
1704528685.602341,6054,1.0483014583587646
1704528717.4995685,6112,1.003922939300537
1704528732.3785229,6139,0.8538966774940491
1704528734.4991877,6143,1.326289415359497
1704528817.9392862,6226,1.359344244003296
1704528827.607969,6244,0.7823256254196167
1704528847.4481487,6280,1.0280811786651611
1704528876.8077254,6333,1.51019287109375
1704528877.8929589,6335,1.0506157875061035
1704528890.1645477,6359,1.0311402082443237
1704528890.6418688,6360,1.4142224788665771
1704528893.2849016,6365,0.7246546745300293
1704528896.0182688,6370,1.0584115982055664
1704529020.3535562,6529,1.2790558338165283
1704529032.9661622,6552,1.1148043870925903
1704529039.829251,6565,1.0860812664031982
1704529042.415751,6570,1.2479350566864014
1704529050.8982763,6586,0.8388723134994507
1704529053.5273032,6591,0.7137935161590576
1704529058.4529865,6600,1.3965885639190674
1704529067.3936872,6616,1.36283540725708
1704529138.9111166,6674,1.13565993309021
1704529170.4078393,6731,1.0573830604553223
1704529181.6507058,6751,1.15623140335083
1704529210.127017,6803,1.1945421695709229
1704529232.0548878,6843,1.212308406829834
1704529236.4945662,6851,1.2653398513793945
1704529312.8824885,6917,1.2556143999099731
1704529314.4516237,6920,1.2585902214050293
1704529320.53263,6931,1.0856107473373413
1704529353.6170428,6992,1.2056528329849243
1704529356.1829941,6997,0.9985578060150146
1704529357.193914,6999,1.219699501991272
1704529387.8956769,7055,1.806408405303955
1704529461.00656,7118,1.3600231409072876
1704529462.6801305,7121,1.1808643341064453
1704529465.961299,7127,0.9560310244560242
1704529485.8400674,7165,1.3068747520446777
1704529509.4993403,7208,1.2541048526763916
1704529534.6706958,7254,0.9259984493255615
1704529546.0764298,7275,1.0118112564086914
1704529564.4264507,7309,1.1082062721252441
1704529620.3399284,7339,1.0909004211425781
1704529629.023847,7354,0.8693434000015259
1704529636.7981086,7368,0.8965494632720947
1704529674.1564324,7437,0.798086941242218
1704529689.4105892,7465,1.1110539436340332
1704529691.5276399,7469,1.0246176719665527
1704529692.6483438,7471,1.2131410837173462
1704529698.5819268,7483,1.220423936843872
1704529711.6638136,7507,1.336902379989624
1704529718.2622995,7519,1.0094563961029053
1704529725.9774566,7533,1.0669629573822021
1704529731.863834,7544,1.6411972045898438
1704529798.5668528,7594,1.3210461139678955
1704529804.5939262,7605,1.3560107946395874
1704529822.7481122,7639,1.1289403438568115
1704529826.0783637,7645,1.2494325637817383
1704529835.057015,7661,1.228377103805542
1704529872.1508622,7728,1.1745731830596924
1704529873.8032115,7731,1.4921129941940308
1704529888.1630049,7757,0.8699382543563843
1704529948.5791724,7795,1.4858970642089844
1704529949.1436079,7796,1.3497661352157593
1704529963.7805989,7822,1.102771282196045
1704529982.5242224,7856,1.2630062103271484
1704530004.57168,7896,1.103663444519043
1704530054.5251904,7987,1.3076541423797607
1704530125.9202676,8047,1.059142827987671
1704530167.677595,8123,1.1686911582946777
1704530180.033626,8145,1.0697624683380127
1704530258.626684,8217,1.2155711650848389
1704530291.9914005,8278,1.0783249139785767
1704530299.6955667,8292,0.7907342314720154
1704530302.43486,8297,0.9949405789375305
1704530347.0477555,8378,1.2338858842849731
1704530357.8076413,8398,1.4781239032745361
1704530449.3607283,8492,1.52271568775177
1704530480.722767,8549,0.8220486640930176
1704530484.20401,8555,1.2058552503585815
1704530519.294649,8619,1.141391396522522
1704530580.614514,8660,0.9530131816864014
1704530582.7824993,8664,0.8730685710906982
1704530599.9437575,8695,0.9711267948150635
1704530616.3146117,8725,0.9594597816467285
1704530631.580185,8753,1.1061255931854248
1704530644.958431,8777,1.0002055168151855
1704530646.0609083,8779,0.9050562381744385
1704530670.252349,8824,1.3259557485580444
1704530675.7527914,8834,0.7170830965042114
1704530696.4966362,8871,1.0996025800704956
1704530700.3431206,8878,1.1768298149108887
1704530761.7395895,8918,1.061819076538086
1704530799.2364745,8986,0.8021866679191589
1704530810.882914,9007,0.9270945191383362
1704530825.4536955,9034,1.076930046081543
1704530839.2971737,9059,1.6492613554000854
1704530912.913977,9122,1.281381368637085
1704530930.5558014,9153,1.494631052017212
1704530963.904921,9213,1.4276182651519775
1704530986.0577588,9253,1.2625882625579834
1704531007.7881954,9292,0.9982983469963074
1704531014.665734,9304,1.349261999130249
1704531019.6260517,9313,1.013444423675537
1704531067.5346081,9328,1.0966572761535645
1704531077.3474667,9346,0.774664044380188
1704531085.0933692,9360,0.7525650262832642
1704531092.376708,9373,0.9479718804359436
1704531100.5291336,9388,1.0331215858459473
1704531138.049045,9457,1.109745979309082
1704531182.098316,9539,0.8607618808746338
1704531226.621075,9548,1.0861618518829346
1704531237.0074327,9567,0.9331931471824646
1704531295.9914603,9672,1.3450205326080322
1704531296.5605977,9673,1.1116561889648438
1704531318.8898854,9713,1.1390585899353027
1704531341.3027592,9754,0.8172051906585693
1704531341.8583245,9755,1.2505004405975342
1704531391.1061273,9773,0.7731795310974121
1704531413.7107291,9814,1.001835823059082
1704531426.55932,9838,1.385345220565796
1704531433.449293,9851,1.1986334323883057
1704531442.619272,9868,1.1750659942626953
1704531457.71065,9895,1.1094062328338623
1704531470.543834,9918,1.097663402557373
1704531487.7687087,9949,1.012142539024353
1704531488.332572,9950,0.948323667049408
1704531488.8997731,9951,1.236682415008545
1704531494.3627505,9961,0.8323732614517212
1704531501.3332624,9974,1.0110548734664917
1704531504.6654587,9980,1.2056748867034912
1704531551.344136,9994,0.9554175734519958
1704531590.6010213,10064,0.9699878692626953
1704531605.5234005,10091,1.0504486560821533
1704531622.5594387,10122,1.0543732643127441
1704531631.805744,10139,1.3909668922424316
1704531661.1682358,10192,1.271658182144165
1704531670.6852114,10209,0.8567012548446655
1704531713.6668532,10216,0.8732517957687378
1704531743.427502,10270,0.8080158233642578
1704531749.327863,10281,0.9327141642570496
1704531783.9280512,10343,1.1208460330963135
1704531785.491741,10346,1.2164700031280518
1704531786.026954,10347,0.9670798182487488
1704531813.1993973,10396,0.9899646043777466
1704531880.6638982,10446,1.045305609703064
1704531883.8553216,10452,1.2532538175582886
1704531884.3856335,10453,0.7671759128570557
1704531887.5107522,10459,1.085897445678711
1704531910.4923563,10502,1.042578935623169
1704531919.5936594,10519,0.6965388059616089
1704531943.1274793,10562,0.935175895690918
1704531962.351488,10597,1.0074937343597412
1704531982.770216,10634,1.3922778367996216
1704531988.3762004,10644,0.9274630546569824
1704531989.410801,10646,0.8716049194335938
1704532061.90579,10708,1.5030105113983154
1704532067.4109411,10718,1.4819457530975342
1704532071.3027763,10725,0.8408514261245728
1704532096.8266883,10772,1.3474931716918945
1704532135.8861427,10843,1.1242915391921997
1704532274.301673,11024,1.069671869277954
1704532277.0448742,11029,1.2007060050964355
1704532281.299278,11037,1.0168907642364502
1704532291.1820707,11055,1.0848414897918701
1704532313.2103324,11095,1.1206953525543213
1704532365.7069435,11119,1.3110570907592773
1704532369.062553,11125,1.0087904930114746
1704532394.478205,11171,1.1190905570983887
1704532417.4478137,11213,1.334708571434021
1704532420.743259,11219,1.466064691543579
1704532424.9762664,11227,1.109699010848999
1704532521.741764,11332,1.2080360651016235
1704532556.420275,11395,1.2853293418884277
1704532564.5677989,11410,1.1423721313476562
1704532582.9499438,11444,0.8705655932426453
1704532592.889543,11462,0.8979801535606384
1704532696.5001397,11579,1.2188193798065186
1704532714.5522335,11612,1.0205856561660767
1704532761.2354345,11697,1.0559566020965576
1704532783.493842,11737,1.0485382080078125
1704532794.6010668,11757,0.7770897150039673
1704532799.4528344,11766,1.4589173793792725
1704532850.9285223,11787,0.8789235949516296
1704532868.7888083,11820,1.0433943271636963
1704532884.1769865,11848,1.045519232749939
1704532895.3001776,11868,0.7998409867286682
1704532900.066384,11877,1.304736614227295
1704532942.7932901,11956,1.4413344860076904
1704532951.7169132,11973,1.0438529253005981
1704533020.8490984,12028,1.0535376071929932
1704533047.478753,12077,1.0520583391189575
1704533101.189147,12176,1.2994089126586914
1704533103.4392624,12180,0.9881405234336853
1704533173.0441086,12236,1.0196657180786133
1704533192.9635904,12272,0.9323621988296509
1704533210.0086317,12303,0.8609637022018433
1704533217.8445172,12317,1.1692510843276978
1704533239.2488375,12355,1.1664273738861084
1704533260.78773,12395,1.2573060989379883
1704533262.8534656,12399,0.9798415899276733
1704533263.9552445,12401,1.002967119216919
1704533275.2910204,12422,1.4206981658935547
1704533275.8524246,12423,1.1311525106430054
1704533323.9100606,12438,0.8256986141204834
1704533330.5863192,12450,0.8458639979362488
1704533345.467523,12477,0.9908581972122192
1704533346.5837467,12479,1.1165870428085327
1704533347.6679516,12481,1.0242598056793213
1704533388.7341976,12555,1.0851130485534668
1704533415.1332278,12602,0.9793705940246582
1704533440.6564808,12649,0.9880651235580444
1704533513.1778054,12709,1.5602937936782837
1704533559.0919144,12792,0.9656062126159668
1704533659.898967,12902,0.9690759181976318
1704533662.032971,12906,1.1266543865203857
1704533682.9975672,12945,0.9963337182998657
1704533698.3233235,12973,1.2896521091461182
1704533700.4435463,12977,1.03592848777771
1704533726.5315669,13025,0.8814492225646973
1704533739.6642332,13049,1.2627760171890259
1704533763.8287115,13093,1.0459871292114258
1704533855.5480213,13189,0.8850458264350891
1704533896.1004403,13262,1.0931110382080078
1704533920.2835348,13305,0.8963252305984497
1704533985.4371147,13350,0.9750677943229675
1704534006.927565,13389,0.789563775062561
1704534023.3959224,13419,1.1931700706481934
1704534044.019469,13456,0.821200966835022
1704534081.397149,13523,1.08296799659729
1704534136.549504,13551,0.9320988655090332
1704534140.970498,13559,1.1057469844818115
1704534176.4303944,13624,0.755172848701477
1704534187.2218428,13643,1.303370475769043
1704534189.963003,13648,1.3287100791931152
1704534315.2170112,13803,1.3062326908111572
1704534341.5623698,13850,1.3271427154541016
1704534378.358844,13917,0.9705971479415894
1704534408.9526386,13972,1.240429401397705
1704534413.9367092,13981,1.076026201248169
1704534467.8418932,14007,1.0796353816986084
1704534489.2767642,14047,0.897579550743103
1704534561.417319,14178,1.6243280172348022
1704534567.504561,14189,0.9388412237167358
1704534577.7270048,14207,1.0056560039520264
1704534645.9605565,14259,1.1117364168167114
1704534650.0352056,14266,1.0735504627227783
1704534698.8921924,14355,1.099780559539795
1704534702.690187,14362,1.139618158340454
1704534723.9501348,14400,0.620856523513794
1704534727.3022053,14406,1.136678695678711
1704534735.0430684,14420,1.0764487981796265
1704534739.8916967,14429,1.2487287521362305
1704534838.8660698,14536,1.1244524717330933
1704534862.5049665,14578,1.172728180885315
1704534888.0627556,14624,0.9403675198554993
1704534899.8148515,14646,0.9739848375320435
1704534994.829077,14746,0.9909087419509888
1704535035.8378956,14820,0.8624987602233887
1704535053.5413067,14852,0.7384616732597351
1704535060.7216446,14865,1.1564561128616333
1704535062.8574474,14869,1.3180530071258545
1704535131.59919,14922,0.8996360301971436
1704535133.8317473,14926,0.726703405380249
1704535141.9897707,14941,0.6969403028488159
1704535186.3806167,15020,0.6496237516403198
1704535211.7661638,15066,1.4131147861480713
1704535212.318116,15067,1.0808062553405762
1704535214.5728781,15071,0.6893612742424011
1704535276.1753914,15111,1.0054455995559692
1704535283.8509479,15125,1.0415796041488647
1704535291.4609315,15139,0.9831231832504272
1704535299.7755415,15154,0.7697503566741943
1704535312.265118,15177,1.1176950931549072
1704535317.210362,15186,1.1371979713439941
1704535324.7454548,15200,1.0405163764953613
1704535439.1452572,15335,1.3375813961029053
1704535446.4130836,15349,1.0485827922821045
1704535453.715136,15363,1.5735805034637451
1704535458.3350182,15372,0.9605064392089844
1704535483.986569,15420,0.9920815825462341
1704535496.1618407,15442,0.8006661534309387
1704535504.3827884,15457,1.2402396202087402
1704535507.566352,15463,0.9895368814468384
1704535522.6177523,15491,1.1347274780273438
1704535628.2371178,15611,0.8546541929244995
1704535643.8707821,15639,0.7913639545440674
1704535684.9484544,15713,0.8466827869415283
1704535690.391646,15723,0.9416214227676392
1704535705.5105531,15750,1.0721163749694824
1704535711.5644853,15761,0.971342146396637
1704535769.030202,15794,1.1984281539916992
1704535783.8325396,15821,1.2608528137207031
1704535789.9018924,15832,0.8953030705451965
1704535812.8893921,15874,0.8543962240219116
1704535839.887647,15923,1.4540276527404785
1704535939.5102854,16033,0.9707460403442383
1704535963.8296094,16077,0.7858562469482422
1704535986.3544087,16118,0.984459638595581
1704536023.4728563,16186,0.8906642198562622
1704536024.034671,16187,1.1498925685882568
1704536093.1009405,16240,0.8663062453269958
1704536094.215042,16242,0.8777971267700195
1704536133.4940836,16314,0.9073916673660278
1704536151.2814426,16347,1.0395208597183228
1704536176.6627269,16393,1.145709753036499
1704536186.7870095,16412,1.1022666692733765
1704536195.3289392,16428,1.3573598861694336
1704536334.630076,16606,1.0526498556137085
1704536442.8818438,16732,0.7885067462921143
1704536444.99124,16736,0.9575968980789185
1704536499.9181473,16835,0.8261125087738037
1704536517.216151,16867,1.1371781826019287
1704536564.7112184,16881,0.9524242877960205
1704536566.393384,16884,1.1045756340026855
1704536579.6347678,16908,1.0157639980316162
1704536601.8061519,16948,0.9977831840515137
1704536604.14236,16952,1.0687671899795532
1704536632.0668595,17003,0.6962912082672119
1704536639.6222625,17017,0.8123488426208496
1704536660.577304,17055,1.06437349319458
1704536672.9987395,17077,1.0139222145080566
1704536737.3949227,17121,0.8316981792449951
1704536740.7304862,17127,1.0076912641525269
1704536741.3216126,17128,1.2372084856033325
1704536750.4316907,17144,1.5640281438827515
1704536757.1142807,17156,1.189115285873413
1704536798.1540828,17230,1.247422218322754
1704536810.036516,17251,0.8529885411262512
1704536817.2482595,17264,1.025895118713379
1704536822.74024,17274,1.1847972869873047
1704536827.2868423,17282,1.0320472717285156
1704536927.1449728,17395,1.165184736251831
1704536947.7422233,17432,0.5592286586761475
1704536994.197863,17516,0.8866449594497681
1704537060.269118,17564,0.6905080676078796
1704537098.6163383,17633,1.0753841400146484
1704537099.187976,17634,1.1119874715805054
