Wall time,Step,Value
1705716314.5168755,19,2.979438543319702
1705716328.8110921,41,3.4882991313934326
1705716342.7622743,62,2.5774829387664795
1705716345.4004781,66,3.1263296604156494
1705716361.3587387,90,2.492746591567993
1705716368.580646,101,2.2280027866363525
1705716377.7699957,115,2.3017044067382812
1705716385.6816595,127,2.306624412536621
1705716409.0251164,163,2.0757603645324707
1705716413.879824,171,1.8560144901275635
1705716424.0074115,187,2.0186820030212402
1705716498.5865483,240,2.0712666511535645
1705716508.3659317,255,2.1078715324401855
1705716523.6894817,279,1.5648961067199707
1705716546.226405,315,2.002791404724121
1705716589.4779556,383,1.6493198871612549
1705716599.3550375,399,1.8101935386657715
1705716607.9582477,413,1.4598438739776611
1705716619.929437,432,1.5813584327697754
1705716639.0946841,463,1.8046995401382446
1705716643.9875815,471,1.7138811349868774
1705716691.6556013,481,1.4628206491470337
1705716705.91294,504,1.6845760345458984
1705716717.2122235,522,1.8295215368270874
1705716726.0808153,536,1.7019636631011963
1705716729.936648,542,1.5973045825958252
1705716735.8329976,551,1.7979998588562012
1705716769.2871392,604,1.5799754858016968
1705716790.7398603,638,1.4491698741912842
1705716792.6730077,641,1.4540789127349854
1705716793.318754,642,1.7929219007492065
1705716801.9047518,655,1.4346671104431152
1705716877.2985876,713,1.7750531435012817
1705716911.5806038,769,1.7045623064041138
1705716912.1347861,770,1.6792635917663574
1705716930.987592,800,1.4209988117218018
1705716970.5003963,863,1.614555835723877
1705716974.036861,869,1.3817495107650757
1705716984.4560657,886,1.810941457748413
1705717081.3996558,979,1.5170838832855225
1705717101.7535205,1012,1.7801876068115234
1705717105.3751783,1018,1.408751130104065
1705717123.387114,1046,1.3890752792358398
1705717132.6112716,1060,1.6736478805541992
1705717137.7550309,1068,1.3370622396469116
1705717166.031658,1112,1.7514164447784424
1705717169.1006782,1117,1.326205849647522
1705717169.7299588,1118,1.5542902946472168
1705717190.3939269,1152,1.7350994348526
1705717196.0922256,1161,1.5705864429473877
1705717197.2729135,1163,1.5764575004577637
1705717198.5533292,1165,1.3368724584579468
1705717206.4328527,1178,1.3478753566741943
1705717250.6275525,1185,1.321500539779663
1705717272.4820626,1219,1.4147260189056396
1705717293.108087,1252,1.4349899291992188
1705717293.773453,1253,1.5390483140945435
1705717301.3787062,1265,1.5894079208374023
1705717306.2653313,1273,1.8116636276245117
1705717354.5961936,1352,1.5453311204910278
1705717368.241349,1374,1.268693447113037
1705717388.252843,1405,1.1986398696899414
1705717455.8288038,1448,1.3634679317474365
1705717457.0702834,1450,1.2946439981460571
1705717481.6028771,1489,1.4430086612701416
1705717482.9142945,1491,1.6763100624084473
1705717496.9438572,1513,1.472322702407837
1705717497.5247796,1514,1.3974049091339111
1705717515.1912835,1542,1.3797249794006348
1705717520.4573805,1550,1.1370307207107544
1705717545.9338634,1591,1.5142910480499268
1705717557.425551,1609,1.6039066314697266
1705717562.2477386,1617,1.5826685428619385
1705717581.4235263,1648,1.4154324531555176
1705717762.3128145,1671,1.4726258516311646
1705717772.8920395,1683,1.1690046787261963
1705717775.5637314,1686,1.5124421119689941
1705717780.556427,1692,1.528573751449585
1705717793.8529375,1707,1.547919511795044
1705717888.230961,1769,1.4879980087280273
1705717966.6887498,1857,1.2713114023208618
1705717983.9944031,1877,1.3611366748809814
1705717996.2738204,1892,1.3169262409210205
1705718055.303139,1915,1.1425451040267944
1705718067.2089376,1929,1.2189934253692627
1705718079.6151597,1943,1.2375519275665283
1705718095.4638405,1961,1.5025721788406372
1705718109.4514308,1977,1.350466012954712
1705718235.3190541,2077,1.4107530117034912
1705718239.5673685,2082,1.2550110816955566
1705718243.0830777,2086,1.322311520576477
1705718349.3227253,2209,1.260801076889038
1705718422.104898,2248,1.4088971614837646
1705718502.8939214,2339,1.2447208166122437
1705718574.669024,2377,1.3015644550323486
1705718611.371392,2417,1.357858657836914
1705718633.3312805,2441,1.3965078592300415
1705718636.0136027,2444,1.3725438117980957
1705718637.664994,2446,1.1857017278671265
1705718655.6183681,2466,1.283461570739746
1705718666.4531202,2478,1.144054651260376
1705718668.1773994,2480,1.1298960447311401
1705718683.3923056,2497,1.389521598815918
1705718687.2095342,2501,1.0504202842712402
1705718767.3795958,2547,1.258495569229126
1705718784.6188235,2566,1.2165145874023438
1705718796.5355694,2580,1.4597818851470947
1705718813.5715046,2600,1.282726526260376
1705718828.466135,2617,1.4579534530639648
1705718848.902993,2640,1.1774117946624756
1705718874.1045249,2668,1.2598035335540771
1705718888.485531,2684,1.3742536306381226
1705718934.784456,2694,1.1253857612609863
1705718935.6113133,2695,1.0885140895843506
1705718949.6484215,2711,1.4588359594345093
1705718957.9840448,2721,1.345282793045044
1705718970.042048,2735,1.8224165439605713
