Wall time,Step,Value
1704452863.3542657,19,3.1463842391967773
1704452877.104692,63,2.4096083641052246
1704452890.9930544,108,1.756598711013794
1704452911.3698566,173,1.3598655462265015
1704452972.809045,245,1.2174803018569946
1704452977.4326231,260,1.3458666801452637
1704452984.5869336,283,1.1984646320343018
1704453021.9889624,403,1.0670748949050903
1704453026.0107117,416,1.1959184408187866
1704453032.8567545,438,0.9293806552886963
1704453081.0561612,466,0.9937745332717896
1704453094.8312063,511,1.1662094593048096
1704453101.9308321,534,0.9656949043273926
1704453103.4941194,539,1.0470702648162842
1704453108.978463,557,0.809282660484314
1704453121.3340392,597,0.8467458486557007
1704453134.1644201,638,0.7317155599594116
1704453135.9668663,644,0.9101810455322266
1704453140.540691,659,1.0398805141448975
1704453212.1592033,765,0.8088783025741577
1704453224.6001935,805,0.5405358076095581
1704453243.8858583,867,0.5663877725601196
1704453249.8854709,887,0.752915620803833
1704453329.497421,1016,0.6877825260162354
1704453332.8154204,1027,0.6988534331321716
1704453336.2626202,1038,0.620274543762207
1704453397.7023065,1112,0.7823117971420288
1704453401.9250624,1126,0.7954471707344055
1704453404.0947313,1133,0.8905612230300903
1704453410.2061594,1153,0.8991934061050415
1704453413.8963215,1165,0.8732827305793762
1704453417.551391,1177,0.6954807639122009
1704453419.9832714,1185,0.8657967448234558
1704453430.6489515,1219,0.7355809211730957
1704453441.1541822,1253,0.7332834005355835
1704453441.783729,1255,0.7620042562484741
1704453445.8160522,1268,0.6247658729553223
1704453447.0247793,1272,0.416341096162796
1704453518.512833,1377,0.5619379281997681
1704453531.1414607,1418,0.6238890290260315
1704453543.6701884,1459,0.7530614733695984
1704453555.0239186,1495,0.7044557332992554
1704453560.1749237,1511,0.711647629737854
1704453561.1152487,1514,0.5213534235954285
1704453571.680932,1549,0.687395453453064
1704453572.5338278,1552,0.5799955129623413
1704453615.660293,1566,0.8851161599159241
1704453634.6473243,1628,0.4863937795162201
1704453637.1009264,1636,0.7308954000473022
1704453648.0573475,1671,0.7122029662132263
1704453660.6195867,1712,0.6722427606582642
1704453742.2497017,1848,0.9347060918807983
1704453758.395177,1900,0.5273492336273193
1704453761.5148985,1910,0.633877158164978
1704453770.920995,1941,0.5572124719619751
1704453777.2149556,1961,0.7684047222137451
1704453777.5186229,1962,0.7096179127693176
1704453852.750042,2080,0.5765432119369507
1704453893.0839055,2210,0.6359435319900513
1704453978.2143228,2360,0.7177165746688843
1704454001.8568928,2437,0.45830094814300537
1704454003.1906075,2442,0.7850590944290161
1704454047.0343962,2455,0.8030921220779419
1704454049.5254164,2463,0.5902062058448792
1704454050.4743268,2466,0.7251206636428833
1704454062.326782,2504,0.6282883882522583
1704454085.3954263,2578,0.657084047794342
1704454085.7101238,2579,0.5139034986495972
1704454092.2747712,2600,0.5287767052650452
1704454103.4652696,2636,0.7627276182174683
1704454106.0197806,2644,0.4901532828807831
1704454157.4905846,2685,0.540031909942627
1704454160.2605312,2694,0.5843687653541565
1704454165.1791728,2709,0.3892187476158142
1704454167.9848855,2718,0.7821741104125977
1704454179.1951237,2754,0.6249747276306152
1704454179.518361,2755,0.6570233702659607
1704454183.8063924,2769,0.5301191806793213
1704454189.0220494,2786,0.6430726051330566
1704454197.4613922,2813,0.4589926302433014
1704454207.4049783,2845,0.7086991667747498
1704454212.925201,2862,0.5867785215377808
1704454286.995811,2974,0.502665638923645
1704454321.1054468,3084,0.7029691934585571
1704454321.4094036,3085,0.789116621017456
1704454327.554926,3105,0.5515139102935791
1704454327.8278177,3106,0.9628544449806213
1704454379.7517946,3146,0.5914950370788574
1704454396.7432334,3200,0.5030547380447388
1704454402.5346622,3218,0.5280023217201233
1704454410.14286,3242,0.5309352874755859
1704454417.568996,3266,0.5376418232917786
1704454418.4878972,3269,0.42256948351860046
1704454485.5655687,3357,0.47974255681037903
1704454500.3007448,3405,0.5472095012664795
1704454524.8933525,3484,0.6408098936080933
1704454530.1886988,3501,0.6865876317024231
