Wall time,Step,Value
1708674511.7047954,19,2.9558143615722656
1708674522.2053719,48,2.069859027862549
1708674527.6543226,63,2.125605821609497
1708674537.275809,90,1.7610138654708862
1708674542.448657,104,1.6946988105773926
1708674543.876278,108,1.5856350660324097
1708674551.4157019,129,1.5988490581512451
1708674567.2784545,173,1.3734278678894043
1708674633.2967257,245,1.3550419807434082
1708674638.6563814,260,1.1810591220855713
1708674647.0398848,283,1.224377155303955
1708674684.3415678,387,1.066604495048523
1708674690.0912006,403,1.2066326141357422
1708674735.0527651,416,1.1736316680908203
1708674743.1324975,438,1.2244688272476196
1708674753.4538493,466,0.9434361457824707
1708674759.0849578,482,1.3145148754119873
1708674769.4768531,511,1.1291130781173706
1708674777.7462635,534,1.1098335981369019
1708674779.5401998,539,1.157447099685669
1708674786.007992,557,1.016537070274353
1708674800.2534454,597,1.0547391176223755
1708674855.0182436,638,1.1281741857528687
1708674857.356569,644,1.0951324701309204
1708674862.8795743,659,0.9341894388198853
1708674869.0968544,676,0.9851220846176147
1708674901.637746,765,1.0489203929901123
1708674916.2437901,805,0.8393197655677795
1708674978.8333998,867,0.9574453830718994
1708674986.1592746,887,0.9579436182975769
1708675032.512282,1016,0.8607128262519836
1708675076.4943798,1027,0.905866801738739
1708675080.5461323,1038,0.9618525505065918
1708675107.665918,1112,0.8622450232505798
1708675112.598979,1126,0.8286759853363037
1708675115.106489,1133,0.96294105052948
1708675122.2972553,1153,0.9922666549682617
1708675126.5591707,1165,0.8160282969474792
1708675130.856862,1177,0.8807768821716309
1708675133.8245375,1185,0.8787356615066528
1708675146.0964062,1219,0.8154554963111877
1708675198.1109033,1253,0.9577163457870483
1708675198.8318646,1255,0.8083091974258423
1708675203.5771708,1268,0.8439232110977173
1708675204.9393828,1272,0.9436367750167847
1708675242.8845804,1377,0.8090593218803406
1708675257.7659883,1418,0.7889710068702698
1708675312.0048697,1458,0.8937402963638306
1708675312.3880715,1459,1.0399563312530518
1708675325.4510438,1495,0.9464595317840576
1708675331.304541,1511,0.813347339630127
1708675332.3664095,1514,1.0072870254516602
1708675344.8998277,1549,0.7384369969367981
1708675345.9781697,1552,0.8540528416633606
1708675350.898578,1566,1.0065665245056152
1708675372.9447992,1628,0.8315095901489258
1708675416.3565414,1636,0.7964755892753601
1708675429.2182562,1671,0.8605616092681885
1708675440.511225,1703,0.8410674333572388
1708675443.6864376,1712,0.8665186166763306
1708675532.7248318,1848,0.7438790798187256
1708675551.377148,1900,0.7441211342811584
1708675554.8636653,1910,0.8786752223968506
1708675565.8015623,1941,0.7874606251716614
1708675573.1877506,1961,0.8647545576095581
1708675573.5514288,1962,0.7439984083175659
1708675652.7033155,2071,0.8182629346847534
1708675655.8594086,2080,0.9731196761131287
1708675703.0016372,2210,0.9265243411064148
1708675783.3082578,2320,0.738823652267456
1708675797.8954406,2360,0.7330212593078613
1708675825.6559777,2437,0.6526238918304443
1708675827.38173,2442,0.7005935311317444
1708675871.8441591,2455,0.8031722903251648
1708675874.6836176,2463,0.7724118232727051
1708675875.7286599,2466,0.7586797475814819
1708675889.6830516,2504,0.7380445003509521
1708675916.5002818,2578,0.8487210273742676
1708675916.8473275,2579,0.6884902119636536
1708675924.1826692,2600,0.6876626014709473
1708675934.1182485,2628,0.8105602264404297
1708675937.0311615,2636,0.8302513360977173
1708675939.9402847,2644,0.7398600578308105
1708675994.6073852,2685,0.6990818977355957
1708675997.917037,2694,0.900459349155426
1708676003.599673,2709,0.7582274079322815
1708676006.8457491,2718,0.8513675928115845
1708676019.867049,2754,0.7698317766189575
1708676020.2438543,2755,0.8177943825721741
1708676025.2502947,2769,0.8089452981948853
1708676031.5443487,2786,0.8989847898483276
1708676041.458701,2813,0.7363029718399048
1708676052.9169607,2845,0.6432996988296509
1708676099.7259874,2862,0.8087128400802612
1708676140.5040293,2974,0.8544918298721313
1708676219.9524803,3084,0.8282936215400696
1708676220.311634,3085,0.9186417460441589
1708676227.3976984,3105,0.734920859336853
1708676227.7682908,3106,0.8097402453422546
1708676233.1165485,3121,0.7095612287521362
1708676242.0862489,3146,0.6523623466491699
1708676261.4744263,3200,0.6766219139099121
1708676268.0156176,3218,0.7092626094818115
1708676276.6167371,3242,0.6899828910827637
1708676325.8321602,3266,0.7983798980712891
1708676326.911037,3269,0.721184253692627
1708676359.103967,3357,0.803820013999939
1708676376.4678693,3405,0.876455545425415
1708676396.9633043,3462,0.7749685049057007
1708676445.298326,3484,0.8321764469146729
1708676448.107153,3492,0.716307520866394
1708676451.3904831,3501,0.9914686679840088
1708676460.7762198,3527,0.6376914381980896
1708676475.1670353,3567,0.9032610058784485
1708676487.6404872,3601,0.8355192542076111
1708676493.3083162,3617,0.6277872323989868
1708676506.756543,3655,0.7788492441177368
1708676507.8467782,3658,0.7820751070976257
1708676509.283227,3662,0.8191508054733276
1708676511.5781934,3669,0.647235631942749
1708676512.319797,3672,0.673712968826294
1708676559.775706,3691,0.6908092498779297
1708676567.438892,3713,0.8252557516098022
1708676592.5461776,3783,0.8385100364685059
1708676616.0833375,3849,0.918972373008728
1708676680.602526,3916,0.7093244791030884
1708676687.0528407,3934,0.6792920231819153
1708676702.1146736,3976,0.8409349918365479
1708676715.3698242,4013,0.6273607015609741
1708676719.2312653,4024,0.7715990543365479
1708676781.5719218,4085,0.7469756603240967
1708676790.842336,4110,0.7366530895233154
1708676795.2458508,4122,0.7154889106750488
1708676796.3574753,4125,0.7358976602554321
1708676804.4308953,4147,0.8983876705169678
1708676817.2758093,4182,0.8159143924713135
1708676821.268497,4193,0.9561562538146973
1708676834.33016,4228,0.9015671014785767
1708676845.3408597,4258,0.8366129398345947
1708676908.1231437,4319,0.6981127262115479
1708676911.687805,4329,0.8466513156890869
1708676957.4181795,4455,0.7350336909294128
1708677027.7063725,4536,0.7466838359832764
1708677029.2036114,4540,0.6941332221031189
1708677038.559511,4565,0.6270167231559753
1708677055.8638802,4613,0.7617571949958801
1708677069.3906963,4650,0.74692302942276
1708677084.0608277,4691,0.5131632685661316
1708677127.6667044,4699,0.6721888184547424
1708677131.056049,4708,0.7073129415512085
1708677139.497338,4731,0.6305944919586182
1708677156.663324,4778,0.8339002728462219
1708677176.79274,4833,0.6684793829917908
1708677178.2344966,4837,0.6795847415924072
1708677181.065362,4845,0.7601256370544434
1708677194.8917754,4883,0.7069450616836548
1708677245.117316,4911,0.8633646368980408
1708677306.522519,5080,0.7504928112030029
1708677309.7681339,5089,0.6271722912788391
1708677310.4945805,5091,0.8363797664642334
1708677364.9305,5133,0.7148787975311279
1708677366.4018278,5137,0.7217981815338135
1708677371.7797315,5152,0.6153992414474487
1708677373.2132072,5156,0.7120558619499207
1708677384.620149,5188,0.6446447372436523
1708677389.429995,5201,0.8304761648178101
1708677398.3562279,5226,0.9298177361488342
1708677403.0706458,5239,0.5786171555519104
1708677408.6172438,5254,0.8110603094100952
1708677412.0069916,5263,0.9269254803657532
1708677424.1177008,5296,0.7060402631759644
1708677472.8480835,5320,0.7480181455612183
1708677473.9789352,5323,0.7088776230812073
1708677488.2433498,5363,0.7490155696868896
1708677491.2080617,5371,0.732511579990387
1708677503.2091355,5404,0.6264017820358276
1708677518.339491,5446,0.6558109521865845
1708677521.6023417,5455,0.8403069376945496
1708677581.2527485,5510,0.7635290622711182
1708677638.4931045,5668,0.684416651725769
1708677701.7615685,5731,0.6923204064369202
1708677711.953208,5759,0.5915267467498779
1708677720.1594317,5782,0.6360026597976685
1708677738.4032345,5833,0.7116904854774475
1708677750.7175376,5867,0.8200483322143555
1708677755.3646564,5880,0.6173003911972046
1708677822.9266608,5957,0.9241526126861572
1708677831.997257,5982,0.5553300380706787
1708677837.629372,5998,0.8357887268066406
1708677842.2668047,6010,0.79168701171875
1708677857.9400003,6054,0.6236461400985718
1708677878.808407,6112,0.7197000980377197
1708677928.5841897,6139,0.6982189416885376
1708677930.0712776,6143,0.5722233653068542
1708677959.8053672,6226,0.6801419854164124
1708677966.2434154,6244,0.7166589498519897
1708677979.0107594,6280,0.8576841354370117
1708678038.4498558,6333,0.8521509170532227
1708678039.215769,6335,0.7696456909179688
1708678048.2372773,6359,0.7473936080932617
1708678048.6010628,6360,0.48684945702552795
1708678050.362547,6365,0.8172378540039062
1708678052.1555536,6370,0.7041856050491333
